time_stamp_ms;frame_id;morton
0;0;0
33;1;0
66;2;0
99;3;0
132;4;0
165;5;0
198;6;0
231;7;8390656
264;8;8390656
297;9;8390656
330;10;8390656
363;11;8390656
396;12;8390656
429;13;8390656
462;14;12585984
495;15;12585984
528;16;12585984
561;17;12585984
594;18;12585984
627;19;12585984
660;20;4195328
693;21;6292992
726;22;6292992
759;23;6292992
792;24;6292992
825;25;2097664
858;26;2097664
891;27;2097664
924;28;2097664
957;29;2097664
990;30;2097664
1023;31;2097664
1056;32;3146496
1089;33;1048832
1122;34;1048832
1155;35;1048832
1188;36;1048832
1221;37;1048832
1254;38;1048832
1287;39;1573248
1320;40;1573248
1353;41;1573248
1386;42;1835456
1419;43;1835456
1452;44;786624
1485;45;786624
1518;46;786624
1551;47;786624
1584;48;786624
1617;49;786624
1650;50;786624
1683;51;786624
1716;52;786624
1749;53;786624
1782;54;786624
1815;55;786624
1848;56;1835456
1881;57;1835456
1914;58;1573248
1947;59;1573248
1980;60;1573248
2013;61;1048832
2046;62;1048832
2079;63;1048832
2112;64;1048832
2145;65;1048832
2178;66;1048832
2211;67;3146496
2244;68;2097664
2277;69;2097664
2310;70;2097664
2343;71;2097664
2376;72;2097664
2409;73;2097664
2442;74;6292992
2475;75;6292992
2508;76;6292992
2541;77;6292992
2574;78;6292992
2607;79;4195328
2640;80;4195328
2673;81;12585984
2706;82;12585984
2739;83;12585984
2772;84;12585984
2805;85;12585984
2838;86;8390656
2871;87;8390656
2904;88;8390656
2937;89;8390656
2970;90;8390656
3003;91;8390656
3036;92;8390656
3069;93;0
3102;94;0
3135;95;0
3168;96;0
3201;97;0
3234;98;0
3267;99;0
