time_stamp_ms;frame_id;morton
0;0;0
33;1;0
66;2;0
99;3;0
132;4;0
165;5;0
198;6;0
231;7;0
264;8;0
297;9;0
330;10;8652864
363;11;8652864
396;12;8652864
429;13;8652864
462;14;8652864
495;15;8652864
528;16;8652864
561;17;8652864
594;18;8652864
627;19;8652864
660;20;8652864
693;21;12848192
726;22;13372608
759;23;13372608
792;24;13372608
825;25;13372608
858;26;13372608
891;27;13372608
924;28;13372608
957;29;13372608
990;30;4981952
1023;31;6817408
1056;32;6817408
1089;33;6817408
1122;34;7866240
1155;35;7866240
1188;36;7866240
1221;37;7866240
1254;38;3670912
1287;39;3670912
1320;40;3670912
1353;41;3146496
1386;42;3146496
1419;43;3146496
1452;44;3146496
1485;45;3146496
1518;46;3146496
1551;47;3146496
1584;48;3146496
1617;49;3146496
1650;50;3146496
1683;51;3146496
1716;52;3146496
1749;53;3146496
1782;54;3146496
1815;55;3146496
1848;56;3146496
1881;57;3146496
1914;58;3146496
1947;59;3670912
1980;60;3670912
2013;61;7866240
2046;62;7866240
2079;63;7866240
2112;64;7866240
2145;65;7866240
2178;66;6817408
2211;67;6817408
2244;68;6817408
2277;69;4981952
2310;70;13372608
2343;71;13372608
2376;72;13372608
2409;73;13372608
2442;74;13372608
2475;75;13372608
2508;76;13372608
2541;77;12848192
2574;78;12848192
2607;79;8652864
2640;80;8652864
2673;81;8652864
2706;82;8652864
2739;83;8652864
2772;84;8652864
2805;85;8652864
2838;86;8390656
2871;87;8390656
2904;88;8390656
2937;89;0
2970;90;0
3003;91;0
3036;92;0
3069;93;0
3102;94;0
3135;95;0
3168;96;0
3201;97;0
3234;98;0
3267;99;0
