time_stamp_ms;frame_id;cell_0;cell_1;cell_2;cell_3;cell_4;cell_5
0;300;1;1;0;0;0;0
33;301;1;1;1;0;0;0
66;302;1;1;1;0;0;0
99;303;1;1;1;0;0;0
132;304;1;1;1;0;0;0
165;305;1;1;1;0;0;0
198;306;1;1;1;0;0;0
231;307;1;1;1;0;0;0
264;308;1;1;1;0;0;0
297;309;1;1;1;0;0;0
330;310;1;1;1;0;0;0
363;311;1;1;1;0;0;0
396;312;1;1;1;0;0;0
429;313;1;0;1;0;0;0
462;314;1;1;1;0;0;0
495;315;1;1;1;0;0;0
528;316;1;0;1;0;0;0
561;317;1;0;1;0;0;0
594;318;1;0;1;0;0;0
627;319;1;1;1;0;0;0
660;320;1;0;1;0;0;0
693;321;1;0;1;0;0;0
726;322;1;0;1;0;0;0
759;323;1;0;1;0;0;0
792;324;1;1;1;0;0;0
825;325;1;1;1;0;0;0
858;326;1;1;1;0;0;0
891;327;1;1;1;0;0;0
924;328;1;1;1;0;0;0
957;329;1;1;1;0;0;0
990;330;1;1;1;0;0;0
1023;331;0;1;1;0;0;0
1056;332;0;1;1;0;0;0
1089;333;0;1;1;0;0;0
1122;334;0;1;1;0;0;0
1155;335;0;1;1;0;0;0
1188;336;0;1;1;0;0;0
1221;337;0;1;1;0;0;0
1254;338;0;1;1;0;0;0
1287;339;0;1;1;0;0;0
1320;340;0;1;1;0;0;0
1353;341;0;1;1;0;0;0
1386;342;0;1;1;0;0;0
1419;343;0;1;1;0;0;0
1452;344;0;1;1;0;0;0
1485;345;0;1;1;0;0;0
1518;346;0;1;1;0;0;0
1551;347;0;1;1;1;0;0
1584;348;0;1;1;1;0;0
1617;349;0;1;1;1;0;0
1650;350;0;1;1;1;0;0
1683;351;0;1;1;1;0;0
1716;352;0;1;1;1;0;0
1749;353;0;0;1;1;0;0
1782;354;0;0;1;1;0;0
1815;355;0;0;1;1;0;0
1848;356;0;0;1;1;0;0
1881;357;0;0;1;1;0;0
1914;358;0;0;1;1;0;0
1947;359;0;0;1;1;0;0
1980;360;0;0;1;1;0;0
2013;361;0;0;1;1;0;0
2046;362;0;0;1;1;0;0
2079;363;0;0;1;1;0;0
2112;364;0;0;1;1;0;0
2145;365;0;0;1;1;0;0
2178;366;0;0;1;1;0;0
2211;367;0;0;1;1;0;0
2244;368;0;0;1;1;0;0
2277;369;0;0;1;1;0;0
2310;370;0;0;1;1;0;0
2343;371;0;0;1;1;0;0
2376;372;0;0;1;1;1;0
2409;373;0;0;1;1;1;0
2442;374;0;0;1;1;1;0
2475;375;0;0;1;1;1;0
2508;376;0;0;0;1;1;0
2541;377;0;0;0;1;1;0
2574;378;0;0;0;1;1;0
2607;379;0;0;0;1;1;0
2640;380;0;0;0;1;1;0
2673;381;0;0;0;1;1;0
2706;382;0;0;0;1;1;0
2739;383;0;0;0;1;1;0
2772;384;0;0;0;1;1;0
2805;385;0;0;0;1;1;0
2838;386;0;0;0;1;1;0
2871;387;0;0;0;1;1;0
2904;388;0;0;0;1;1;0
2937;389;0;0;0;1;1;0
2970;390;0;0;0;1;1;0
3003;391;0;0;0;1;1;0
3036;392;0;0;0;1;1;0
3069;393;0;0;0;1;1;0
3102;394;0;0;0;1;0;0
3135;395;0;0;0;1;0;0
3168;396;0;0;0;1;1;0
3201;397;0;0;0;1;1;1
3234;398;0;0;0;1;1;1
3267;399;0;0;0;1;1;1
3300;400;0;0;0;1;1;1
3333;401;0;0;0;1;1;1
3366;402;0;0;0;1;1;1
3399;403;0;0;0;1;1;1
3432;404;0;0;0;1;1;1
3465;405;0;0;0;1;1;1
3498;406;0;0;0;1;1;1
3531;407;0;0;0;1;1;1
3564;408;0;0;0;1;1;1
3597;409;0;0;0;1;1;1
3630;410;0;0;0;1;1;1
3663;411;0;0;0;1;1;1
3696;412;0;0;0;1;1;1
3729;413;0;0;0;1;1;1
3762;414;0;0;0;1;1;1
3795;415;0;0;0;1;1;0
3828;416;0;0;0;1;1;0
3861;417;0;0;0;1;1;1
3894;418;0;0;0;1;1;1
3927;419;0;0;0;1;1;1
3960;420;0;0;0;1;1;1
3993;421;0;0;0;1;1;1
4026;422;0;0;0;1;1;1
4059;423;0;0;0;1;1;1
4092;424;0;0;0;1;1;1
4125;425;0;0;0;1;1;1
4158;426;0;0;0;1;1;1
4191;427;0;0;0;1;1;1
4224;428;0;0;0;1;1;1
4257;429;0;0;0;1;1;1
4290;430;0;0;0;0;1;1
4323;431;0;0;0;0;1;1
4356;432;0;0;0;0;1;1
4389;433;0;0;0;0;1;1
4422;434;0;0;0;0;1;1
4455;435;0;0;0;0;1;1
4488;436;0;0;0;0;1;1
4521;437;0;0;0;0;1;1
4554;438;0;0;0;0;1;1
4587;439;0;0;0;0;1;1
