time_stamp_ms;frame_id;morton
0;1;262208
33;2;262208
66;3;262208
99;4;262208
132;5;262208
165;6;786624
198;7;786624
231;8;786624
264;9;786624
297;10;786624
330;11;786624
363;12;524416
396;13;524416
429;14;1573248
462;15;1573248
495;16;1573248
528;17;1573248
561;18;1573248
594;19;1573248
627;20;1048832
660;21;1048832
693;22;1048832
726;23;1048832
759;24;1048832
792;25;3146496
825;26;2097664
858;27;2097664
891;28;2097664
924;29;2097664
957;30;2097664
990;31;6292992
1023;32;6292992
1056;33;6292992
1089;34;6292992
1122;35;6292992
1155;36;12585984
1188;37;12585984
1221;38;12585984
1254;39;12585984
1287;40;12585984
1320;41;12585984
1353;42;8390656
1386;43;8390656
1419;44;8390656
1452;45;8390656
1485;46;8390656
1518;47;8390656
1551;48;0
1584;49;0
1617;50;0
1650;51;0
1683;52;0
1716;53;0
1749;54;0
1782;55;0
1815;56;0
1848;57;0
1881;58;0
1914;59;0
1947;60;0
1980;61;0
2013;62;0
2046;63;0
