time_stamp_ms;frame_id;morton
0;701;786624
33;702;786624
66;703;786624
99;704;524416
132;705;524416
165;706;524416
198;707;524416
231;708;524416
264;709;524416
297;710;524416
330;711;1573248
363;712;1573248
396;713;1573248
429;714;1573248
462;715;1573248
495;716;1573248
528;717;1573248
561;718;1573248
594;719;1573248
627;720;1573248
660;721;1573248
693;722;1573248
726;723;1573248
759;724;1573248
792;725;1573248
825;726;1573248
858;727;1573248
891;728;1573248
924;729;1573248
957;730;1048832
990;731;1048832
1023;732;1048832
1056;733;1048832
1089;734;1048832
1122;735;1048832
1155;736;1048832
1188;737;1048832
1221;738;1048832
1254;739;1048832
1287;740;1048832
1320;741;1048832
1353;742;1048832
1386;743;1048832
1419;744;1048832
1452;745;1048832
1485;746;1048832
1518;747;1048832
1551;748;0
1584;749;0
1617;750;2097664
1650;751;2097664
1683;752;2097664
1716;753;2097664
1749;754;2097664
1782;755;2097664
1815;756;2097664
1848;757;2097664
1881;758;2097664
1914;759;2097664
1947;760;2097664
1980;761;2097664
2013;762;2097664
2046;763;2097664
2079;764;2097664
2112;765;2097664
2145;766;2097664
2178;767;6292992
2211;768;6292992
2244;769;6292992
2277;770;6292992
2310;771;6292992
2343;772;6292992
2376;773;6292992
2409;774;6292992
2442;775;6292992
2475;776;6292992
2508;777;6292992
2541;778;6292992
2574;779;6292992
2607;780;6292992
2640;781;6292992
2673;782;6292992
2706;783;6292992
2739;784;6292992
2772;785;6292992
2805;786;4195328
2838;787;4195328
2871;788;4195328
2904;789;4195328
2937;790;4195328
2970;791;4195328
3003;792;4195328
3036;793;4195328
3069;794;12585984
3102;795;12585984
3135;796;12585984
3168;797;12585984
3201;798;12585984
3234;799;12585984
3267;800;12585984
3300;801;12585984
3333;802;12585984
3366;803;12585984
3399;804;12585984
3432;805;8390656
3465;806;8390656
3498;807;8390656
3531;808;8390656
3564;809;8390656
3597;810;8390656
3630;811;8390656
3663;812;8390656
3696;813;8390656
3729;814;8390656
3762;815;8390656
3795;816;8390656
3828;817;8390656
3861;818;8390656
3894;819;8390656
