time_stamp_ms;frame_id;morton
0;272;786624
33;273;786624
66;274;786624
99;275;786624
132;276;786624
165;277;524416
198;278;524416
231;279;1573248
264;280;1573248
297;281;1573248
330;282;1573248
363;283;1573248
396;284;1573248
429;285;1573248
462;286;1573248
495;287;1573248
528;288;1573248
561;289;1573248
594;290;1573248
627;291;1048832
660;292;1048832
693;293;1048832
726;294;1048832
759;295;1048832
792;296;1048832
825;297;1048832
858;298;3146496
891;299;3146496
924;300;3146496
957;301;3146496
990;302;3146496
1023;303;3146496
1056;304;3146496
1089;305;2097664
1122;306;2097664
1155;307;2097664
1188;308;2097664
1221;309;2097664
1254;310;6292992
1287;311;6292992
1320;312;6292992
1353;313;6292992
1386;314;6292992
1419;315;6292992
1452;316;6292992
1485;317;6292992
1518;318;6292992
1551;319;6292992
1584;320;6292992
1617;321;4195328
1650;322;4195328
1683;323;4195328
1716;324;4195328
1749;325;12585984
1782;326;12585984
1815;327;12585984
1848;328;12585984
1881;329;12585984
1914;330;12585984
1947;331;12585984
1980;332;12585984
2013;333;12585984
2046;334;12585984
2079;335;8390656
2112;336;8390656
2145;337;8390656
2178;338;8390656
2211;339;8390656
2244;340;8390656
2277;341;8390656
2310;342;8390656
2343;343;8390656
2376;344;8390656
2409;345;8390656
2442;346;8390656
2475;347;8390656
