time_stamp_ms;frame_id;cell_0;cell_1;cell_2;cell_3;cell_4;cell_5
0;579;1;0;0;0;0;0
33;580;1;0;0;0;0;0
66;581;1;0;0;0;0;0
99;582;1;0;0;0;0;0
132;583;1;0;0;0;0;0
165;584;1;0;0;0;0;0
198;585;1;0;0;0;0;0
231;586;1;0;0;0;0;0
264;587;1;0;0;0;0;0
297;588;1;1;0;0;0;0
330;589;1;1;0;0;0;0
363;590;1;1;0;0;0;0
396;591;1;1;0;0;0;0
429;592;1;1;0;0;0;0
462;593;1;1;0;0;0;0
495;594;1;1;0;0;0;0
528;595;0;1;0;0;0;0
561;596;0;1;1;0;0;0
594;597;0;1;1;0;0;0
627;598;0;1;1;0;0;0
660;599;0;1;1;0;0;0
693;600;0;1;1;0;0;0
726;601;0;1;1;0;0;0
759;602;0;1;1;0;0;0
792;603;0;1;1;0;0;0
825;604;0;0;1;0;0;0
858;605;0;0;1;0;0;0
891;606;0;0;1;0;0;0
924;607;0;0;1;0;0;0
957;608;0;0;1;0;0;0
990;609;0;0;1;0;0;0
1023;610;0;0;1;1;0;0
1056;611;0;0;0;1;0;0
1089;612;0;0;0;1;0;0
1122;613;0;0;0;1;0;0
1155;614;0;0;0;1;0;0
1188;615;0;0;0;1;0;0
1221;616;0;0;0;1;0;0
1254;617;0;0;0;1;0;0
1287;618;0;0;0;1;1;0
1320;619;0;0;0;1;1;0
1353;620;0;0;0;1;1;0
1386;621;0;0;0;1;1;0
1419;622;0;0;0;1;1;0
1452;623;0;0;0;1;1;0
1485;624;0;0;0;1;1;0
1518;625;0;0;0;1;1;0
1551;626;0;0;0;0;1;0
1584;627;0;0;0;0;1;1
1617;628;0;0;0;0;1;1
1650;629;0;0;0;0;1;1
1683;630;0;0;0;0;1;1
1716;631;0;0;0;0;1;1
1749;632;0;0;0;0;1;1
1782;633;0;0;0;0;1;1
1815;634;0;0;0;0;1;1
1848;635;0;0;0;0;1;1
1881;636;0;0;0;0;0;1
1914;637;0;0;0;0;0;1
1947;638;0;0;0;0;0;1
1980;639;0;0;0;0;0;1
2013;640;0;0;0;0;0;1
2046;641;0;0;0;0;0;1
