time_stamp_ms;frame_id;cell_0;cell_1;cell_2;cell_3;cell_4;cell_5
0;692;1;0;0;0;0;0
33;693;1;0;0;0;0;0
66;694;1;0;0;0;0;0
99;695;1;0;0;0;0;0
132;696;1;0;0;0;0;0
165;697;1;0;0;0;0;0
198;698;1;0;0;0;0;0
231;699;1;0;0;0;0;0
264;700;1;0;0;0;0;0
297;701;1;0;0;0;0;0
330;702;1;0;0;0;0;0
363;703;1;0;0;0;0;0
396;704;1;0;0;0;0;0
429;705;1;0;0;0;0;0
462;706;1;0;0;0;0;0
495;707;1;0;0;0;0;0
528;708;1;0;0;0;0;0
561;709;1;0;0;0;0;0
594;710;1;0;0;0;0;0
627;711;1;0;0;0;0;0
660;712;1;0;0;0;0;0
693;713;1;0;0;0;0;0
726;714;1;0;0;0;0;0
759;715;1;0;0;0;0;0
792;716;1;0;0;0;0;0
825;717;1;0;0;0;0;0
858;718;1;0;0;0;0;0
891;719;1;0;0;0;0;0
924;720;1;0;0;0;0;0
957;721;1;0;0;0;0;0
990;722;1;0;0;0;0;0
1023;723;1;0;0;0;0;0
1056;724;1;0;0;0;0;0
1089;725;1;0;0;0;0;0
1122;726;1;0;0;0;0;0
1155;727;1;0;0;0;0;0
1188;728;1;0;0;0;0;0
1221;729;1;0;0;0;0;0
1254;730;1;0;0;0;0;0
1287;731;1;0;0;0;0;0
1320;732;1;0;0;0;0;0
1353;733;1;0;0;0;0;0
1386;734;1;0;0;0;0;0
1419;735;1;0;0;0;0;0
1452;736;1;0;0;0;0;0
1485;737;1;0;0;0;0;0
1518;738;1;0;0;0;0;0
1551;739;1;0;0;0;0;0
1584;740;1;0;0;0;0;0
1617;741;1;0;0;0;0;0
1650;742;1;0;0;0;0;0
1683;743;1;0;0;0;0;0
1716;744;1;0;0;0;0;0
1749;745;1;0;0;0;0;0
1782;746;1;0;0;0;0;0
1815;747;1;0;0;0;0;0
1848;748;1;0;0;0;0;0
1881;749;1;0;0;0;0;0
1914;750;1;0;0;0;0;0
1947;751;1;0;0;0;0;0
1980;752;1;0;0;0;0;0
2013;753;1;0;0;0;0;0
2046;754;1;0;0;0;0;0
2079;755;1;0;0;0;0;0
2112;756;1;0;0;0;0;0
2145;757;1;0;0;0;0;0
2178;758;1;0;0;0;0;0
2211;759;1;0;0;0;0;0
2244;760;1;0;0;0;0;0
2277;761;1;0;0;0;0;0
2310;762;1;0;0;0;0;0
2343;763;1;0;0;0;0;0
2376;764;1;0;0;0;0;0
2409;765;1;0;0;0;0;0
2442;766;1;0;0;0;0;0
2475;767;1;0;0;0;0;0
2508;768;1;0;0;0;0;0
2541;769;1;0;0;0;0;0
2574;770;1;0;0;0;0;0
2607;771;1;0;0;0;0;0
2640;772;1;0;0;0;0;0
2673;773;1;0;0;0;0;0
2706;774;1;0;0;0;0;0
2739;775;1;0;0;0;0;0
2772;776;1;0;0;0;0;0
2805;777;1;0;0;0;0;0
2838;778;1;0;0;0;0;0
2871;779;1;0;0;0;0;0
2904;780;1;0;0;0;0;0
2937;781;1;1;0;0;0;0
2970;782;1;1;0;0;0;0
3003;783;1;1;0;0;0;0
3036;784;1;1;0;0;0;0
3069;785;1;1;0;0;0;0
3102;786;1;1;0;0;0;0
3135;787;1;1;0;0;0;0
3168;788;1;1;0;0;0;0
3201;789;1;1;0;0;0;0
3234;790;0;1;0;0;0;0
3267;791;0;1;0;0;0;0
3300;792;0;1;0;0;0;0
3333;793;0;1;0;0;0;0
3366;794;0;1;0;0;0;0
3399;795;0;1;0;0;0;0
3432;796;0;1;0;0;0;0
3465;797;0;1;1;0;0;0
3498;798;0;1;1;0;0;0
3531;799;0;1;1;0;0;0
3564;800;0;1;1;0;0;0
3597;801;0;1;1;0;0;0
3630;802;0;1;1;0;0;0
3663;803;0;1;1;0;0;0
3696;804;0;1;1;0;0;0
3729;805;0;1;1;0;0;0
3762;806;0;0;1;0;0;0
3795;807;0;0;1;0;0;0
3828;808;0;0;1;0;0;0
3861;809;0;0;1;0;0;0
3894;810;0;0;1;0;0;0
3927;811;0;0;1;0;0;0
3960;812;0;0;1;0;0;0
3993;813;0;0;1;0;0;0
4026;814;0;0;1;0;0;0
4059;815;0;0;1;0;0;0
4092;816;0;0;0;0;0;0
4125;817;0;0;0;1;0;0
4158;818;0;0;0;1;0;0
4191;819;0;0;0;1;0;0
4224;820;0;0;0;1;0;0
4257;821;0;0;0;1;0;0
4290;822;0;0;0;1;0;0
4323;823;0;0;0;1;0;0
4356;824;0;0;0;1;0;0
4389;825;0;0;0;1;1;0
4422;826;0;0;0;1;1;0
4455;827;0;0;0;1;1;0
4488;828;0;0;0;1;1;0
4521;829;0;0;0;1;1;0
4554;830;0;0;0;0;1;0
4587;831;0;0;0;0;1;0
4620;832;0;0;0;0;1;1
4653;833;0;0;0;0;1;1
4686;834;0;0;0;0;1;1
4719;835;0;0;0;0;0;1
4752;836;0;0;0;0;0;1
4785;837;0;0;0;0;0;1
