time_stamp_ms;frame_id;cell_0;cell_1;cell_2;cell_3;cell_4;cell_5
0;690;1;0;0;0;0;0
33;691;1;0;0;0;0;0
66;692;1;0;0;0;0;0
99;693;1;0;0;0;0;0
132;694;1;0;0;0;0;0
165;695;1;1;0;0;0;0
198;696;1;1;0;0;0;0
231;697;1;1;0;0;0;0
264;698;1;1;0;0;0;0
297;699;1;1;0;0;0;0
330;700;1;1;0;0;0;0
363;701;1;1;0;0;0;0
396;702;1;1;0;0;0;0
429;703;0;1;0;0;0;0
462;704;0;1;0;0;0;0
495;705;0;1;0;0;0;0
528;706;0;1;0;0;0;0
561;707;0;1;0;0;0;0
594;708;0;1;1;0;0;0
627;709;0;1;1;0;0;0
660;710;0;1;1;0;0;0
693;711;0;1;1;0;0;0
726;712;0;1;1;0;0;0
759;713;0;1;1;0;0;0
792;714;0;1;1;0;0;0
825;715;0;0;1;0;0;0
858;716;0;0;1;0;0;0
891;717;0;0;1;0;0;0
924;718;0;0;1;0;0;0
957;719;0;0;1;0;0;0
990;720;0;0;1;0;0;0
1023;721;0;0;1;0;0;0
1056;722;0;0;1;0;0;0
1089;723;0;0;1;0;0;0
1122;724;0;0;1;0;0;0
1155;725;0;0;1;0;0;0
1188;726;0;0;0;0;0;0
1221;727;0;0;0;1;0;0
1254;728;0;0;0;1;0;0
1287;729;0;0;0;1;0;0
1320;730;0;0;0;1;0;0
1353;731;0;0;0;1;0;0
1386;732;0;0;0;1;0;0
1419;733;0;0;0;1;0;0
1452;734;0;0;0;1;0;0
1485;735;0;0;0;1;0;0
1518;736;0;0;0;1;0;0
1551;737;0;0;0;1;0;0
1584;738;0;0;0;1;1;0
1617;739;0;0;0;1;1;0
1650;740;0;0;0;1;1;0
1683;741;0;0;0;1;1;0
1716;742;0;0;0;1;1;0
1749;743;0;0;0;1;1;0
1782;744;0;0;0;0;1;0
1815;745;0;0;0;0;1;0
1848;746;0;0;0;0;1;0
1881;747;0;0;0;0;1;0
1914;748;0;0;0;0;1;0
1947;749;0;0;0;0;1;1
1980;750;0;0;0;0;1;1
2013;751;0;0;0;0;1;1
2046;752;0;0;0;0;1;1
2079;753;0;0;0;0;1;1
2112;754;0;0;0;0;1;1
2145;755;0;0;0;0;1;1
2178;756;0;0;0;0;0;1
2211;757;0;0;0;0;0;1
2244;758;0;0;0;0;0;1
2277;759;0;0;0;0;0;1
2310;760;0;0;0;0;0;1
2343;761;0;0;0;0;0;1
2376;762;0;0;0;0;0;1
2409;763;0;0;0;0;0;1
2442;764;0;0;0;0;0;1
2475;765;0;0;0;0;0;1
2508;766;0;0;0;0;0;1
2541;767;0;0;0;0;0;1
2574;768;0;0;0;0;0;1
2607;769;0;0;0;0;0;1
