time_stamp_ms;frame_id;morton
0;22;786624
33;23;1835456
66;24;1835456
99;25;1835456
132;26;1835456
165;27;1835456
198;28;1311040
231;29;1311040
264;30;1311040
297;31;1835456
330;32;1835456
363;33;1835456
396;34;1835456
429;35;1835456
462;36;1835456
495;37;1835456
528;38;1573248
561;39;1573248
594;40;1573248
627;41;1573248
660;42;1573248
693;43;3670912
726;44;3670912
759;45;3670912
792;46;3670912
825;47;3146496
858;48;3146496
891;49;3146496
924;50;3146496
957;51;3146496
990;52;3146496
1023;53;3146496
1056;54;3146496
1089;55;6292992
1122;56;6292992
1155;57;6292992
1188;58;6292992
1221;59;6292992
1254;60;6292992
1287;61;6292992
1320;62;6292992
1353;63;6292992
1386;64;6292992
1419;65;6292992
1452;66;6292992
1485;67;6292992
1518;68;4195328
1551;69;4195328
1584;70;12585984
1617;71;12585984
1650;72;12585984
1683;73;12585984
1716;74;12585984
1749;75;12585984
1782;76;12585984
1815;77;8390656
1848;78;8390656
1881;79;8390656
1914;80;8390656
1947;81;8390656
1980;82;8390656
2013;83;8390656
2046;84;8390656
2079;85;8390656
2112;86;8390656
