time_stamp_ms;frame_id;cell_0;cell_1;cell_2;cell_3;cell_4;cell_5
0;510;0;1;0;0;0;0
33;511;0;1;0;0;0;0
66;512;0;1;0;0;0;0
99;513;0;1;0;0;0;0
132;514;0;1;0;0;0;0
165;515;0;1;0;0;0;0
198;516;1;1;0;0;0;0
231;517;1;1;0;0;0;0
264;518;1;1;0;0;0;0
297;519;1;1;0;0;0;0
330;520;1;1;0;0;0;0
363;521;1;1;0;0;0;0
396;522;1;1;0;0;0;0
429;523;1;1;0;0;0;0
462;524;1;1;0;0;0;0
495;525;1;1;0;0;0;0
528;526;1;1;0;0;0;0
561;527;1;1;0;0;0;0
594;528;1;1;0;0;0;0
627;529;1;1;0;0;0;0
660;530;1;1;0;0;0;0
693;531;1;1;0;0;0;0
726;532;1;1;0;0;0;0
759;533;1;1;0;0;0;0
792;534;1;1;0;0;0;0
825;535;1;1;0;0;0;0
858;536;1;1;0;0;0;0
891;537;1;1;0;0;0;0
924;538;1;1;0;0;0;0
957;539;1;1;0;0;0;0
990;540;1;1;0;0;0;0
1023;541;1;1;0;0;0;0
1056;542;1;1;0;0;0;0
1089;543;1;1;0;0;0;0
1122;544;1;1;0;0;0;0
1155;545;1;1;1;0;0;0
1188;546;1;1;1;0;0;0
1221;547;1;1;1;0;0;0
1254;548;1;1;1;0;0;0
1287;549;1;1;1;0;0;0
1320;550;1;1;1;0;0;0
1353;551;1;1;1;0;0;0
1386;552;1;1;1;0;0;0
1419;553;1;1;1;0;0;0
1452;554;1;1;1;0;0;0
1485;555;1;1;1;0;0;0
1518;556;1;1;1;0;0;0
1551;557;1;1;1;0;0;0
1584;558;1;1;1;0;0;0
1617;559;1;1;1;0;0;0
1650;560;1;1;1;0;0;0
1683;561;1;1;1;0;0;0
1716;562;1;1;1;0;0;0
1749;563;1;1;1;0;0;0
1782;564;1;1;1;0;0;0
1815;565;1;1;1;0;0;0
1848;566;1;1;1;0;0;0
1881;567;1;1;1;0;0;0
1914;568;1;1;1;0;0;0
1947;569;1;1;1;0;0;0
1980;570;1;1;1;0;0;0
2013;571;1;1;1;0;0;0
2046;572;1;1;1;0;0;0
2079;573;1;0;1;0;0;0
2112;574;1;0;1;0;0;0
2145;575;1;0;1;0;0;0
2178;576;1;0;1;0;0;0
2211;577;1;1;1;0;0;0
2244;578;1;1;1;0;0;0
2277;579;1;1;1;0;0;0
2310;580;1;1;1;0;0;0
2343;581;1;1;1;1;0;0
2376;582;1;1;1;1;0;0
2409;583;1;1;1;1;0;0
2442;584;1;1;1;1;0;0
2475;585;1;1;1;1;0;0
2508;586;1;1;1;1;0;0
2541;587;1;1;1;1;0;0
2574;588;1;1;1;1;0;0
2607;589;1;1;1;1;0;0
2640;590;1;1;1;1;0;0
2673;591;0;1;0;1;0;0
2706;592;0;1;0;1;0;0
2739;593;0;1;0;1;0;0
2772;594;0;1;0;1;0;0
2805;595;0;1;0;1;0;0
2838;596;0;1;0;1;0;0
2871;597;0;1;0;1;0;0
2904;598;0;1;1;1;0;0
2937;599;0;1;1;1;0;0
2970;600;0;1;1;1;0;0
3003;601;0;1;1;1;0;0
3036;602;0;1;1;1;0;0
3069;603;0;1;1;1;0;0
3102;604;0;1;1;1;0;0
3135;605;0;1;1;1;0;0
3168;606;0;1;1;1;0;0
3201;607;0;1;1;1;0;0
3234;608;0;1;1;1;0;0
3267;609;0;1;1;1;0;0
