time_stamp_ms;frame_id;morton
0;1;1835456
33;2;1835456
66;3;1835456
99;4;1835456
132;5;1835456
165;6;1835456
198;7;1835456
231;8;1573248
264;9;1573248
297;10;1573248
330;11;1573248
363;12;1573248
396;13;1573248
429;14;1573248
462;15;1573248
495;16;1573248
528;17;1573248
561;18;1573248
594;19;1573248
627;20;3670912
660;21;3670912
693;22;3670912
726;23;3670912
759;24;3670912
792;25;3670912
825;26;3670912
858;27;3670912
891;28;3670912
924;29;3933120
957;30;3408704
990;31;3408704
1023;32;3408704
1056;33;3408704
1089;34;3408704
1122;35;3408704
1155;36;3408704
1188;37;3408704
1221;38;3408704
1254;39;3408704
1287;40;3408704
1320;41;3408704
1353;42;3408704
1386;43;3408704
1419;44;3408704
1452;45;7604032
1485;46;7604032
1518;47;7604032
1551;48;7604032
1584;49;8128448
1617;50;8128448
1650;51;8128448
1683;52;8128448
1716;53;8128448
1749;54;8128448
1782;55;7079616
1815;56;7079616
1848;57;7079616
1881;58;7079616
1914;59;7079616
1947;60;7079616
1980;61;6817408
2013;62;6817408
2046;63;7866240
2079;64;7866240
2112;65;7866240
2145;66;7866240
2178;67;7866240
2211;68;7866240
2244;69;7866240
2277;70;16256896
2310;71;16256896
2343;72;16256896
2376;73;15732480
2409;74;15732480
2442;75;15732480
2475;76;15732480
2508;77;15732480
2541;78;15732480
2574;79;15732480
2607;80;15732480
2640;81;14683648
2673;82;14683648
2706;83;14683648
2739;84;14683648
2772;85;14683648
2805;86;14683648
2838;87;14683648
2871;88;14683648
2904;89;14683648
2937;90;12585984
2970;91;12585984
3003;92;12585984
3036;93;12585984
3069;94;8390656
3102;95;8390656
3135;96;8390656
3168;97;8390656
3201;98;0
3234;99;0
3267;100;0
