time_stamp_ms;frame_id;morton
0;1;0
33;2;0
66;3;0
99;4;0
132;5;0
165;6;0
198;7;0
231;8;0
264;9;0
297;10;0
330;11;0
363;12;0
396;13;0
429;14;0
462;15;0
495;16;0
528;17;0
561;18;0
594;19;0
627;20;0
660;21;0
693;22;0
726;23;0
759;24;0
792;25;0
825;26;0
858;27;0
891;28;0
924;29;0
957;30;0
990;31;0
1023;32;0
1056;33;262208
1089;34;262208
1122;35;262208
1155;36;262208
1188;37;262208
1221;38;262208
1254;39;262208
1287;40;262208
1320;41;262208
1353;42;262208
1386;43;262208
1419;44;262208
1452;45;262208
1485;46;262208
1518;47;262208
1551;48;262208
1584;49;262208
1617;50;786624
1650;51;786624
1683;52;786624
1716;53;786624
1749;54;786624
1782;55;786624
1815;56;786624
1848;57;786624
1881;58;786624
1914;59;786624
1947;60;786624
1980;61;786624
2013;62;786624
2046;63;786624
2079;64;786624
2112;65;786624
2145;66;786624
2178;67;786624
2211;68;786624
2244;69;786624
2277;70;786624
2310;71;786624
2343;72;786624
2376;73;524416
2409;74;524416
2442;75;524416
2475;76;524416
2508;77;524416
2541;78;524416
2574;79;1573248
2607;80;1573248
2640;81;1573248
2673;82;1573248
2706;83;1573248
2739;84;1573248
2772;85;1573248
2805;86;1573248
2838;87;1573248
2871;88;1573248
2904;89;1573248
2937;90;1573248
2970;91;1573248
3003;92;1048832
3036;93;1048832
3069;94;1048832
3102;95;1048832
3135;96;1048832
3168;97;1048832
3201;98;1048832
3234;99;1048832
3267;100;1048832
3300;101;1048832
3333;102;1048832
3366;103;1048832
3399;104;1048832
3432;105;1048832
3465;106;1048832
3498;107;1048832
3531;108;1048832
3564;109;1048832
3597;110;1048832
3630;111;0
3663;112;2097664
3696;113;2097664
3729;114;2097664
3762;115;2097664
3795;116;2097664
3828;117;2097664
3861;118;2097664
3894;119;2097664
3927;120;2097664
3960;121;2097664
3993;122;2097664
4026;123;2097664
4059;124;2097664
4092;125;2097664
4125;126;2097664
4158;127;2097664
4191;128;2097664
4224;129;6292992
4257;130;6292992
4290;131;6292992
4323;132;6292992
4356;133;6292992
4389;134;6292992
4422;135;6292992
4455;136;6292992
4488;137;6292992
4521;138;6292992
4554;139;6292992
4587;140;6292992
4620;141;6292992
4653;142;6292992
4686;143;6292992
4719;144;6292992
4752;145;4195328
4785;146;4195328
4818;147;4457536
4851;148;4457536
4884;149;4457536
4917;150;4457536
4950;151;4457536
4983;152;4457536
5016;153;4457536
5049;154;4457536
5082;155;12848192
5115;156;12848192
5148;157;12848192
5181;158;12848192
5214;159;12848192
5247;160;12848192
5280;161;12848192
5313;162;12848192
5346;163;12848192
5379;164;12848192
5412;165;12848192
5445;166;12848192
5478;167;12848192
5511;168;13372608
5544;169;13372608
5577;170;9177280
5610;171;9177280
5643;172;9177280
5676;173;9177280
5709;174;9177280
5742;175;9177280
5775;176;9177280
5808;177;9177280
5841;178;9177280
5874;179;9177280
5907;180;9177280
5940;181;9177280
5973;182;9177280
6006;183;9177280
6039;184;9177280
6072;185;9177280
6105;186;9177280
6138;187;9177280
6171;188;10226112
6204;189;9963904
6237;190;9963904
6270;191;9963904
6303;192;9963904
6336;193;9963904
6369;194;9963904
6402;195;9963904
6435;196;9963904
6468;197;9963904
6501;198;9963904
6534;199;9963904
6567;200;9963904
6600;201;9963904
6633;202;1573248
6666;203;1573248
6699;204;1573248
6732;205;1573248
6765;206;1573248
6798;207;1573248
6831;208;3670912
6864;209;3670912
6897;210;3670912
6930;211;3670912
6963;212;3670912
6996;213;3670912
7029;214;3670912
7062;215;3670912
7095;216;3670912
7128;217;3670912
7161;218;3146496
7194;219;3146496
7227;220;7341824
7260;221;7341824
7293;222;7341824
7326;223;7341824
7359;224;7341824
7392;225;7341824
7425;226;7341824
7458;227;7341824
7491;228;5244160
7524;229;5244160
7557;230;5244160
7590;231;5244160
7623;232;5244160
7656;233;5244160
7689;234;13634816
7722;235;13634816
7755;236;12585984
7788;237;12585984
7821;238;14683648
7854;239;14683648
7887;240;14683648
7920;241;14683648
7953;242;14683648
7986;243;14683648
8019;244;10488320
8052;245;10488320
8085;246;10488320
8118;247;10488320
8151;248;10488320
8184;249;10488320
8217;250;10488320
8250;251;10488320
8283;252;10488320
8316;253;10488320
8349;254;10488320
8382;255;10488320
8415;256;10488320
8448;257;10488320
8481;258;10488320
8514;259;10488320
8547;260;10488320
8580;261;10488320
8613;262;10488320
8646;263;10488320
8679;264;2097664
8712;265;6292992
8745;266;6292992
8778;267;6292992
8811;268;6292992
8844;269;6292992
8877;270;6292992
8910;271;6292992
8943;272;6292992
8976;273;6292992
9009;274;6292992
9042;275;6292992
9075;276;6292992
9108;277;6292992
9141;278;6292992
9174;279;6292992
