time_stamp_ms;frame_id;morton
0;0;0
33;1;0
66;2;0
99;3;0
132;4;0
165;5;0
198;6;0
231;7;0
264;8;8390656
297;9;8390656
330;10;8390656
363;11;8390656
396;12;8390656
429;13;8390656
462;14;8390656
495;15;12585984
528;16;12585984
561;17;12585984
594;18;12585984
627;19;12585984
660;20;12585984
693;21;12585984
726;22;14683648
759;23;14683648
792;24;14683648
825;25;14683648
858;26;14683648
891;27;14683648
924;28;14683648
957;29;14683648
990;30;14683648
1023;31;14683648
1056;32;14683648
1089;33;14683648
1122;34;15732480
1155;35;7341824
1188;36;7341824
1221;37;7604032
1254;38;7604032
1287;39;7604032
1320;40;7604032
1353;41;8128448
1386;42;8128448
1419;43;3933120
1452;44;3933120
1485;45;3933120
1518;46;3933120
1551;47;3933120
1584;48;3933120
1617;49;3933120
1650;50;1835456
1683;51;1835456
1716;52;1835456
1749;53;1835456
1782;54;1835456
1815;55;1835456
1848;56;1835456
1881;57;1835456
1914;58;1835456
1947;59;1835456
1980;60;1835456
2013;61;1835456
2046;62;1835456
2079;63;1835456
2112;64;1835456
2145;65;3933120
2178;66;2884288
2211;67;2884288
2244;68;2884288
2277;69;2884288
2310;70;2359872
2343;71;2359872
2376;72;6555200
2409;73;6555200
2442;74;6555200
2475;75;6555200
2508;76;6555200
2541;77;6292992
2574;78;4195328
2607;79;4195328
2640;80;12585984
2673;81;12585984
2706;82;12585984
2739;83;12585984
2772;84;12585984
2805;85;8390656
2838;86;8390656
2871;87;8390656
2904;88;8390656
2937;89;8390656
2970;90;8390656
3003;91;8390656
3036;92;0
3069;93;0
3102;94;0
3135;95;0
3168;96;0
3201;97;0
3234;98;0
3267;99;0
