time_stamp_ms;frame_id;cell_0;cell_1;cell_2;cell_3;cell_4;cell_5
0;640;0;0;0;0;0;1
33;641;0;0;0;0;0;1
66;642;0;0;0;0;0;1
99;643;0;0;0;0;1;1
132;644;0;0;0;0;1;1
165;645;0;0;0;0;1;1
198;646;0;0;0;0;1;1
231;647;0;0;0;0;1;1
264;648;0;0;0;0;1;1
297;649;0;0;0;0;1;1
330;650;0;0;0;0;1;1
363;651;0;0;0;0;1;1
396;652;0;0;0;0;1;1
429;653;0;0;0;0;1;1
462;654;0;0;0;1;1;1
495;655;0;0;0;1;1;0
528;656;0;0;0;1;1;0
561;657;0;0;0;1;1;0
594;658;0;0;0;1;1;0
627;659;0;0;0;1;1;0
660;660;0;0;0;1;1;0
693;661;0;0;0;1;1;0
726;662;0;0;0;1;1;0
759;663;0;0;0;1;1;0
792;664;0;0;0;1;0;0
825;665;0;0;0;1;0;0
858;666;0;0;0;1;0;0
891;667;0;0;0;1;0;0
924;668;0;0;0;1;0;0
957;669;0;0;0;1;0;0
990;670;0;0;0;1;0;0
1023;671;0;0;0;1;0;0
1056;672;0;0;1;1;0;0
1089;673;0;0;1;1;0;0
1122;674;0;0;1;1;0;0
1155;675;0;0;1;1;0;0
1188;676;0;0;1;0;0;0
1221;677;0;0;1;0;0;0
1254;678;0;0;1;0;0;0
1287;679;0;0;1;0;0;0
1320;680;0;0;1;0;0;0
1353;681;0;0;1;0;0;0
1386;682;0;0;1;0;0;0
1419;683;0;0;1;0;0;0
1452;684;0;0;1;0;0;0
1485;685;0;1;1;0;0;0
1518;686;0;1;1;0;0;0
1551;687;0;1;1;0;0;0
1584;688;0;1;1;0;0;0
1617;689;0;1;1;0;0;0
1650;690;0;0;0;0;0;0
1683;691;0;0;0;0;0;0
1716;692;0;1;1;0;0;0
1749;693;0;1;1;0;0;0
1782;694;0;1;1;0;0;0
1815;695;0;1;1;0;0;0
1848;696;0;1;1;0;0;0
1881;697;0;1;1;0;0;0
1914;698;0;1;0;0;0;0
1947;699;0;1;0;0;0;0
