time_stamp_ms;frame_id;cell_0;cell_1;cell_2;cell_3;cell_4;cell_5
0;140;0;0;0;1;1;0
33;141;0;0;0;1;1;0
66;142;0;0;0;1;1;0
99;143;0;0;0;1;1;0
132;144;0;0;0;1;1;0
165;145;0;0;0;1;1;0
198;146;0;0;0;1;1;0
231;147;0;0;0;1;1;0
264;148;0;0;0;1;1;0
297;149;0;0;0;1;1;0
330;150;0;0;0;1;1;0
363;151;0;0;0;1;1;0
396;152;0;0;0;1;1;0
429;153;0;0;0;1;1;0
462;154;0;0;0;1;1;0
495;155;0;0;0;1;1;0
528;156;0;0;0;1;1;0
561;157;0;0;0;1;1;0
594;158;0;0;0;1;1;0
627;159;0;0;0;1;1;0
660;160;0;0;0;1;1;0
693;161;0;0;0;1;1;0
726;162;0;0;0;1;0;0
759;163;0;0;0;1;0;0
792;164;0;0;0;1;0;0
825;165;0;0;0;1;0;0
858;166;0;0;0;1;0;0
891;167;0;0;0;1;0;0
924;168;0;0;0;1;0;0
957;169;0;0;0;1;0;0
990;170;0;0;0;1;0;0
1023;171;0;0;0;1;0;0
1056;172;0;0;1;1;0;0
1089;173;0;0;1;1;0;0
1122;174;0;0;1;0;0;0
1155;175;0;0;1;0;0;0
1188;176;0;0;1;0;0;0
1221;177;0;0;1;0;0;0
1254;178;0;0;1;0;0;0
1287;179;0;0;1;0;0;0
1320;180;0;0;1;0;0;0
1353;181;0;0;1;0;0;0
1386;182;0;0;1;0;0;0
1419;183;0;0;1;0;0;0
1452;184;0;1;1;0;0;0
1485;185;0;1;1;0;0;0
1518;186;0;1;1;0;0;0
1551;187;0;1;1;0;0;0
1584;188;0;1;1;0;0;0
1617;189;0;1;1;0;0;0
1650;190;0;1;1;0;0;0
1683;191;0;1;1;0;0;0
1716;192;0;1;1;0;0;0
1749;193;0;1;0;0;0;0
1782;194;0;1;0;0;0;0
1815;195;0;1;0;0;0;0
1848;196;1;1;0;0;0;0
1881;197;1;1;0;0;0;0
1914;198;1;1;0;0;0;0
1947;199;1;1;0;0;0;0
1980;200;1;1;0;0;0;0
2013;201;1;1;0;0;0;0
2046;202;1;1;0;0;0;0
2079;203;1;1;0;0;0;0
2112;204;1;1;0;0;0;0
2145;205;1;0;0;0;0;0
2178;206;1;0;0;0;0;0
2211;207;1;0;0;0;0;0
2244;208;1;0;0;0;0;0
2277;209;1;0;0;0;0;0
2310;210;1;0;0;0;0;0
2343;211;1;0;0;0;0;0
2376;212;1;0;0;0;0;0
2409;213;1;0;0;0;0;0
