time_stamp_ms;frame_id;morton
0;218;6292992
33;219;6292992
66;220;6292992
99;221;6292992
132;222;2097664
165;223;2097664
198;224;2097664
231;225;2097664
264;226;2097664
297;227;2097664
330;228;2097664
363;229;3146496
396;230;3146496
429;231;3146496
462;232;3146496
495;233;3146496
528;234;1048832
561;235;1048832
594;236;1048832
627;237;1048832
660;238;1048832
693;239;1048832
726;240;1048832
759;241;1048832
792;242;1048832
825;243;1048832
858;244;1573248
891;245;1573248
924;246;1573248
957;247;1573248
990;248;1573248
1023;249;1573248
1056;250;1573248
1089;251;1573248
1122;252;1573248
1155;253;1573248
1188;254;1573248
1221;255;1573248
1254;256;524416
1287;257;524416
1320;258;524416
1353;259;786624
1386;260;786624
1419;261;786624
1452;262;786624
1485;263;786624
1518;264;786624
1551;265;786624
1584;266;786624
1617;267;786624
1650;268;786624
1683;269;786624
1716;270;786624
1749;271;786624
1782;272;786624
1815;273;262208
1848;274;262208
1881;275;262208
1914;276;262208
1947;277;262208
1980;278;262208
2013;279;262208
2046;280;262208
2079;281;262208
2112;282;262208
2145;283;262208
2178;284;262208
2211;285;262208
2244;286;262208
2277;287;262208
2310;288;262208
2343;289;262208
2376;290;262208
2409;291;262208
2442;292;262208
2475;293;262208
