time_stamp_ms;frame_id;cell_0;cell_1;cell_2;cell_3;cell_4;cell_5
0;70;0;0;0;0;0;0
33;71;0;0;0;0;0;0
66;72;0;0;0;0;0;0
99;73;0;0;0;0;0;0
132;74;0;0;0;0;0;0
165;75;0;0;0;0;0;0
198;76;0;0;0;0;0;0
231;77;0;0;0;0;0;0
264;78;0;0;0;0;0;0
297;79;0;0;0;0;0;0
330;80;0;0;0;0;0;0
363;81;0;0;0;0;0;0
396;82;0;0;0;0;0;0
429;83;0;0;0;0;0;0
462;84;0;0;0;0;0;0
495;85;0;0;0;0;0;0
528;86;0;0;0;0;0;0
561;87;0;0;0;0;0;0
594;88;0;0;0;0;0;1
627;89;0;0;0;0;0;1
660;90;0;0;0;0;0;1
693;91;0;0;0;0;0;1
726;92;0;0;0;0;0;1
759;93;0;0;0;0;0;1
792;94;0;0;0;0;0;1
825;95;0;0;0;0;0;1
858;96;0;0;0;0;0;1
891;97;0;0;0;0;0;1
924;98;0;0;0;0;0;1
957;99;0;0;0;0;0;1
990;100;0;0;0;0;0;1
1023;101;0;0;0;0;1;1
1056;102;0;0;0;0;1;1
1089;103;0;0;0;0;1;1
1122;104;0;0;0;0;1;1
1155;105;0;0;0;0;1;1
1188;106;0;0;0;0;1;1
1221;107;0;0;0;0;1;1
1254;108;0;0;0;0;1;1
1287;109;0;0;0;0;1;1
1320;110;0;0;0;0;1;1
1353;111;0;0;0;0;1;1
1386;112;0;0;0;1;1;0
1419;113;0;0;0;1;1;0
1452;114;0;0;0;1;1;0
1485;115;0;0;0;1;1;0
1518;116;0;0;0;1;1;0
1551;117;0;0;0;1;1;0
1584;118;0;0;0;1;1;0
1617;119;0;0;0;1;1;0
1650;120;0;0;0;1;1;0
1683;121;0;0;0;1;0;0
1716;122;0;0;0;1;0;0
1749;123;0;0;0;1;0;0
1782;124;0;0;0;1;0;0
1815;125;0;0;0;1;0;0
1848;126;0;0;0;1;0;0
1881;127;0;0;0;1;0;0
1914;128;0;0;0;1;0;0
1947;129;0;0;1;1;0;0
1980;130;0;0;1;1;0;0
2013;131;0;0;1;1;0;0
2046;132;0;0;1;0;0;0
2079;133;0;0;1;0;0;0
2112;134;0;0;1;0;0;0
2145;135;0;0;1;0;0;0
2178;136;0;0;1;0;0;0
2211;137;0;0;1;0;0;0
2244;138;0;0;1;0;0;0
2277;139;0;0;1;0;0;0
2310;140;0;1;1;0;0;0
2343;141;0;1;1;0;0;0
2376;142;0;1;1;0;0;0
2409;143;0;1;1;0;0;0
2442;144;0;1;1;0;0;0
2475;145;0;1;1;0;0;0
2508;146;0;1;1;0;0;0
2541;147;0;1;1;0;0;0
2574;148;0;1;1;0;0;0
