time_stamp_ms;frame_id;morton
0;278;8390656
33;279;8390656
66;280;8390656
99;281;12585984
132;282;12585984
165;283;12585984
198;284;12585984
231;285;12585984
264;286;12585984
297;287;12585984
330;288;12585984
363;289;12585984
396;290;4195328
429;291;4195328
462;292;4195328
495;293;4195328
528;294;6292992
561;295;6292992
594;296;6292992
627;297;6292992
660;298;6292992
693;299;6292992
726;300;6292992
759;301;2097664
792;302;2097664
825;303;2097664
858;304;2097664
891;305;2097664
924;306;2097664
957;307;2097664
990;308;1048832
1023;309;1048832
1056;310;1048832
1089;311;1048832
1122;312;1048832
1155;313;1048832
1188;314;1048832
1221;315;1573248
1254;316;1573248
1287;317;1573248
1320;318;1573248
1353;319;524416
1386;320;524416
1419;321;786624
1452;322;786624
1485;323;786624
1518;324;786624
1551;325;262208
1584;326;262208
1617;327;262208
1650;328;262208
