time_stamp_ms;frame_id;cell_0;cell_1;cell_2;cell_3;cell_4;cell_5
0;33;0;0;0;1;0;0
33;34;0;0;0;1;1;0
66;35;0;0;0;1;1;0
99;36;0;0;0;1;1;0
132;37;0;0;0;1;1;0
165;38;0;0;0;1;1;0
198;39;0;0;0;1;1;0
231;40;0;0;0;1;1;0
264;41;0;0;0;1;1;0
297;42;0;0;0;1;1;0
330;43;0;0;0;1;1;0
363;44;0;0;0;1;1;0
396;45;0;0;0;1;1;0
429;46;0;0;0;1;1;0
462;47;0;0;0;0;1;0
495;48;0;0;0;0;1;0
528;49;0;0;0;0;1;0
561;50;0;0;0;0;1;0
594;51;0;0;0;0;1;0
627;52;0;0;0;0;1;0
660;53;0;0;0;0;1;0
693;54;0;0;0;0;1;0
726;55;0;0;0;0;1;0
759;56;0;0;0;0;1;0
792;57;0;0;0;0;1;0
825;58;0;0;0;0;1;0
858;59;0;0;0;0;1;0
891;60;0;0;0;0;1;0
924;61;0;0;0;0;1;0
957;62;0;0;0;0;1;0
990;63;0;0;0;0;1;1
1023;64;0;0;0;0;1;1
1056;65;0;0;0;0;1;1
1089;66;0;0;0;0;1;1
1122;67;0;0;0;0;1;1
1155;68;0;0;0;0;1;1
1188;69;0;0;0;0;1;1
1221;70;0;0;0;0;0;1
1254;71;0;0;0;0;0;1
1287;72;0;0;0;0;0;1
1320;73;0;0;0;0;0;1
1353;74;0;0;0;0;1;1
1386;75;0;0;0;0;1;1
1419;76;0;0;0;0;1;1
1452;77;0;0;0;0;1;1
1485;78;0;0;0;0;1;1
1518;79;0;0;0;0;1;0
1551;80;0;0;0;0;1;0
1584;81;0;0;0;0;1;0
1617;82;0;0;0;0;1;1
1650;83;0;0;0;0;1;1
1683;84;0;0;0;0;1;1
1716;85;0;0;0;0;1;1
1749;86;0;0;0;0;1;1
1782;87;0;0;0;0;1;1
1815;88;0;0;0;0;1;1
1848;89;0;0;0;0;1;1
1881;90;0;0;0;0;1;1
1914;91;0;0;0;0;1;1
1947;92;0;0;0;0;1;1
1980;93;0;0;0;0;1;1
2013;94;0;0;0;0;1;1
2046;95;0;0;0;0;1;1
2079;96;0;0;0;0;1;1
2112;97;0;0;0;0;1;1
2145;98;0;0;0;0;1;1
2178;99;0;0;0;0;1;1
2211;100;0;0;0;0;1;1
2244;101;0;0;0;0;1;1
2277;102;0;0;0;0;1;1
2310;103;0;0;0;0;1;1
2343;104;0;0;0;0;1;1
2376;105;0;0;0;0;1;1
2409;106;0;0;0;0;1;1
2442;107;0;0;0;0;1;1
2475;108;0;0;0;0;1;1
2508;109;0;0;0;0;1;1
2541;110;0;0;0;0;1;1
2574;111;0;0;0;0;1;1
2607;112;0;0;0;0;1;1
2640;113;0;0;0;0;1;1
2673;114;0;0;0;0;1;1
2706;115;0;0;0;0;1;1
2739;116;0;0;0;0;1;1
2772;117;0;0;0;0;1;1
2805;118;0;0;0;0;1;1
2838;119;0;0;0;0;1;1
2871;120;0;0;0;0;1;1
2904;121;0;0;0;0;1;1
2937;122;0;0;0;0;1;1
2970;123;0;0;0;1;1;1
3003;124;0;0;0;1;1;1
3036;125;0;0;0;1;1;1
3069;126;0;0;0;1;1;1
3102;127;0;0;0;1;1;0
3135;128;0;0;0;1;1;0
3168;129;0;0;0;1;1;0
3201;130;0;0;0;1;1;0
3234;131;0;0;0;1;1;0
3267;132;0;0;0;1;1;0
3300;133;0;0;0;1;1;0
3333;134;0;0;0;1;1;0
3366;135;0;0;0;1;1;0
3399;136;0;0;0;1;1;0
3432;137;0;0;0;1;1;0
3465;138;0;0;0;1;1;0
3498;139;0;0;0;1;1;0
3531;140;0;0;0;1;0;0
3564;141;0;0;1;1;1;0
3597;142;0;0;1;1;1;0
3630;143;0;0;1;1;1;0
3663;144;0;0;1;1;1;0
3696;145;0;0;1;1;1;0
3729;146;0;0;1;1;1;0
3762;147;0;0;1;1;1;0
3795;148;0;0;1;1;1;0
3828;149;0;1;1;0;1;0
3861;150;0;1;1;0;1;0
3894;151;0;1;1;0;1;0
3927;152;0;1;1;1;1;0
3960;153;0;1;1;1;1;0
3993;154;0;1;1;1;0;0
4026;155;1;1;1;1;0;0
4059;156;1;1;1;1;0;0
4092;157;1;1;1;1;0;0
4125;158;1;1;1;1;0;0
4158;159;1;1;1;1;0;0
4191;160;1;1;1;1;0;0
4224;161;1;1;0;1;0;0
4257;162;1;1;0;1;0;0
4290;163;1;1;0;1;0;0
4323;164;1;1;0;1;0;0
4356;165;1;1;0;0;0;0
4389;166;1;1;0;0;0;0
4422;167;1;0;0;0;0;0
4455;168;1;0;0;0;0;0
4488;169;1;0;0;0;0;0
4521;170;1;0;0;0;0;0
4554;171;1;0;1;0;0;0
4587;172;0;0;1;0;0;0
4620;173;0;0;1;0;0;0
4653;174;0;0;1;0;0;0
4686;175;0;0;1;0;0;0
4719;176;0;0;1;0;0;0
4752;177;0;0;1;0;0;0
4785;178;0;0;1;0;0;0
4818;179;0;0;1;0;0;0
4851;180;0;0;1;0;0;0
