time_stamp_ms;frame_id;morton
0;456;8390656
33;457;8390656
66;458;8390656
99;459;8390656
132;460;8390656
165;461;8390656
198;462;8390656
231;463;12585984
264;464;12585984
297;465;12585984
330;466;12585984
363;467;12585984
396;468;12585984
429;469;12585984
462;470;12585984
495;471;12585984
528;472;12585984
561;473;12585984
594;474;12585984
627;475;12585984
660;476;12585984
693;477;4195328
726;478;4195328
759;479;4195328
792;480;4195328
825;481;4195328
858;482;6292992
891;483;6292992
924;484;6292992
957;485;6292992
990;486;6292992
1023;487;6292992
1056;488;6292992
1089;489;6292992
1122;490;6292992
1155;491;6292992
1188;492;6292992
1221;493;6292992
1254;494;6292992
1287;495;6292992
1320;496;2097664
1353;497;2097664
1386;498;2097664
1419;499;2097664
1452;500;2097664
1485;501;2097664
1518;502;2097664
1551;503;2097664
1584;504;2097664
1617;505;2097664
1650;506;2097664
1683;507;2097664
1716;508;2097664
1749;509;2097664
1782;510;10488320
1815;511;10488320
1848;512;10488320
1881;513;10488320
1914;514;10488320
1947;515;11537152
1980;516;11537152
2013;517;11537152
2046;518;11537152
2079;519;11537152
2112;520;11537152
2145;521;11537152
2178;522;9439488
2211;523;9439488
2244;524;9439488
2277;525;9439488
2310;526;9439488
2343;527;9439488
2376;528;9439488
2409;529;13634816
2442;530;13634816
2475;531;13634816
2508;532;13634816
2541;533;13634816
2574;534;13634816
2607;535;13634816
2640;536;13634816
2673;537;13634816
2706;538;13634816
2739;539;13634816
2772;540;13634816
2805;541;13634816
2838;542;13634816
2871;543;5768576
2904;544;5768576
2937;545;5768576
2970;546;5768576
3003;547;7866240
3036;548;7866240
3069;549;7866240
3102;550;7866240
3135;551;7866240
3168;552;7866240
3201;553;7866240
3234;554;7866240
3267;555;7866240
3300;556;7866240
3333;557;6817408
3366;558;6817408
3399;559;6817408
3432;560;6817408
3465;561;6817408
3498;562;6817408
3531;563;6817408
3564;564;7079616
3597;565;7079616
3630;566;7079616
3663;567;7079616
3696;568;7079616
3729;569;2884288
3762;570;2884288
3795;571;2884288
3828;572;2884288
3861;573;2884288
3894;574;2884288
3927;575;2884288
3960;576;2884288
3993;577;2884288
4026;578;2884288
4059;579;2884288
4092;580;3933120
4125;581;3933120
4158;582;3933120
4191;583;3933120
4224;584;3933120
4257;585;3408704
4290;586;3408704
4323;587;3408704
4356;588;1311040
4389;589;1311040
4422;590;1311040
4455;591;1311040
4488;592;1311040
4521;593;1311040
4554;594;1311040
4587;595;1311040
4620;596;1311040
4653;597;1311040
4686;598;1835456
