time_stamp_ms;frame_id;cell_0;cell_1;cell_2;cell_3;cell_4;cell_5
0;49;0;0;0;0;0;0
33;50;0;0;0;0;0;0
66;51;0;0;0;0;0;0
99;52;0;0;0;0;0;0
132;53;0;0;0;0;0;0
165;54;0;0;0;0;0;0
198;55;0;0;0;0;0;0
231;56;0;0;0;0;0;0
264;57;0;0;0;0;0;0
297;58;0;0;0;0;0;0
330;59;0;0;0;0;0;0
363;60;0;0;0;0;0;0
396;61;0;0;0;0;0;0
429;62;0;0;0;0;0;0
462;63;0;0;0;0;0;0
495;64;0;0;0;0;0;0
528;65;0;0;0;0;0;0
561;66;0;0;0;0;0;0
594;67;0;0;0;0;0;0
627;68;0;0;0;0;0;0
660;69;0;0;0;0;0;0
693;70;0;0;0;0;0;0
726;71;0;0;0;0;0;0
759;72;0;0;0;0;0;0
792;73;0;0;0;0;0;0
825;74;0;0;0;0;0;0
858;75;0;0;0;0;0;0
891;76;0;0;0;0;0;0
924;77;0;0;0;0;0;0
957;78;0;0;0;0;0;0
990;79;0;0;0;0;0;0
1023;80;0;0;0;0;0;0
1056;81;0;0;0;0;0;0
1089;82;0;0;0;0;0;0
1122;83;0;0;0;0;0;0
1155;84;0;0;0;0;0;0
1188;85;0;0;0;0;0;0
1221;86;0;0;0;0;0;0
1254;87;0;0;0;0;0;0
1287;88;0;0;0;0;0;0
1320;89;0;0;0;0;0;0
1353;90;0;0;0;0;0;0
1386;91;0;0;0;0;0;0
1419;92;0;0;0;0;0;0
1452;93;0;0;0;0;0;0
1485;94;0;0;0;0;0;0
1518;95;0;0;0;0;0;0
1551;96;0;0;0;0;0;0
1584;97;0;0;0;0;0;0
1617;98;0;0;0;0;0;0
1650;99;0;0;0;0;0;0
1683;100;0;0;0;0;0;0
1716;101;0;0;0;0;0;0
1749;102;0;0;0;0;0;0
1782;103;0;0;0;0;0;0
1815;104;0;0;0;0;0;0
1848;105;0;0;0;0;0;0
1881;106;0;0;0;0;0;0
1914;107;0;0;0;0;0;0
1947;108;0;0;0;0;0;1
1980;109;0;0;0;0;0;1
2013;110;0;0;0;0;0;1
2046;111;0;0;0;0;0;1
2079;112;0;0;0;0;0;1
2112;113;0;0;0;0;0;1
2145;114;0;0;0;0;0;1
2178;115;0;0;0;0;0;1
2211;116;0;0;0;1;0;1
2244;117;0;0;0;1;0;1
2277;118;0;0;0;1;0;1
2310;119;0;0;0;1;0;1
2343;120;0;0;0;1;0;1
2376;121;0;0;0;1;0;1
2409;122;0;0;0;1;0;1
2442;123;0;0;0;1;0;1
2475;124;0;0;0;1;0;1
2508;125;0;0;0;1;0;1
2541;126;0;0;0;1;0;1
2574;127;0;0;0;1;0;1
2607;128;0;0;0;1;1;1
2640;129;0;0;0;1;1;1
2673;130;0;0;0;1;1;1
2706;131;0;0;0;1;1;1
2739;132;0;0;0;1;1;1
2772;133;0;0;1;1;1;1
2805;134;0;0;1;1;1;1
2838;135;0;0;1;1;1;1
2871;136;0;0;1;1;1;1
2904;137;0;0;1;1;1;1
2937;138;0;0;1;1;1;1
2970;139;0;0;1;1;1;1
3003;140;0;0;1;0;1;1
3036;141;0;0;1;0;1;1
3069;142;0;0;1;0;1;1
3102;143;0;0;1;0;1;0
3135;144;0;0;1;1;1;0
3168;145;0;0;1;1;1;0
3201;146;0;0;1;1;1;0
3234;147;0;0;1;1;1;0
3267;148;0;0;1;1;1;0
3300;149;0;0;1;1;1;0
3333;150;0;0;1;1;1;0
3366;151;0;0;1;1;1;0
3399;152;0;0;1;1;1;0
3432;153;0;0;1;1;1;0
3465;154;0;0;1;1;1;0
3498;155;0;0;1;1;1;0
3531;156;0;0;1;1;1;0
3564;157;0;1;1;1;1;0
3597;158;0;1;1;1;1;0
3630;159;0;1;1;1;1;0
3663;160;0;1;1;1;0;0
3696;161;0;1;1;1;0;0
3729;162;0;1;1;1;0;0
3762;163;0;1;1;1;0;0
3795;164;0;1;1;1;0;0
3828;165;0;1;1;1;0;0
3861;166;0;1;1;1;0;0
3894;167;0;1;1;1;0;0
3927;168;0;1;1;1;0;0
3960;169;0;1;1;1;0;0
3993;170;0;1;1;1;0;0
4026;171;0;1;1;1;0;0
4059;172;0;1;1;1;0;0
4092;173;0;1;1;0;0;0
4125;174;0;1;1;0;0;0
4158;175;0;1;1;0;0;0
4191;176;0;1;1;0;0;0
4224;177;0;1;1;0;0;0
4257;178;0;1;1;0;0;0
4290;179;1;1;1;0;0;0
4323;180;1;1;1;0;0;0
4356;181;1;1;1;0;0;0
4389;182;1;1;1;0;0;0
4422;183;1;1;1;0;0;0
4455;184;1;1;1;0;0;0
4488;185;1;1;1;0;0;0
4521;186;1;1;1;0;0;0
4554;187;1;1;1;0;0;0
4587;188;1;1;1;0;0;0
4620;189;1;1;1;0;0;0
4653;190;1;1;1;0;0;0
4686;191;1;1;1;0;0;0
4719;192;1;1;1;0;0;0
4752;193;1;1;1;0;0;0
4785;194;1;1;1;0;0;0
4818;195;1;1;1;0;0;0
4851;196;1;1;0;0;0;0
4884;197;1;1;0;0;0;0
4917;198;1;1;0;0;0;0
4950;199;1;1;0;0;0;0
4983;200;1;1;0;0;0;0
5016;201;1;1;0;0;0;0
5049;202;1;1;0;0;0;0
5082;203;1;1;0;0;0;0
5115;204;1;1;0;0;0;0
5148;205;1;1;0;0;0;0
5181;206;1;1;0;0;0;0
5214;207;1;1;0;0;0;0
5247;208;1;1;0;0;0;0
5280;209;1;1;0;0;0;0
5313;210;1;0;0;0;0;0
5346;211;1;0;0;0;0;0
5379;212;1;0;0;0;0;0
5412;213;1;0;0;0;0;0
5445;214;1;0;0;0;0;0
5478;215;1;0;0;0;0;0
5511;216;1;0;0;0;0;0
5544;217;1;0;0;0;0;0
5577;218;1;0;0;0;0;0
5610;219;1;0;0;0;0;0
5643;220;1;0;0;0;0;0
