time_stamp_ms;frame_id;morton
0;129;8390656
33;130;8390656
66;131;8390656
99;132;8390656
132;133;8390656
165;134;8390656
198;135;8390656
231;136;8390656
264;137;8390656
297;138;8390656
330;139;8390656
363;140;8390656
396;141;8390656
429;142;8390656
462;143;8390656
495;144;8390656
528;145;8390656
561;146;8390656
594;147;8390656
627;148;8390656
660;149;8390656
693;150;8390656
726;151;12585984
759;152;12585984
792;153;12585984
825;154;12585984
858;155;12585984
891;156;12585984
924;157;12585984
957;158;12585984
990;159;12585984
1023;160;12585984
1056;161;12585984
1089;162;12585984
1122;163;12585984
1155;164;12585984
1188;165;12585984
1221;166;12585984
1254;167;12585984
1287;168;12585984
1320;169;12585984
1353;170;12585984
1386;171;12585984
1419;172;14683648
1452;173;14683648
1485;174;14683648
1518;175;14683648
1551;176;14683648
1584;177;14683648
1617;178;14683648
1650;179;14683648
1683;180;14683648
1716;181;14683648
1749;182;14683648
1782;183;14683648
1815;184;14683648
1848;185;14683648
1881;186;6292992
1914;187;6292992
1947;188;6292992
1980;189;6292992
2013;190;6292992
2046;191;6292992
2079;192;7341824
2112;193;7341824
2145;194;7341824
2178;195;7341824
2211;196;7341824
2244;197;7341824
2277;198;7341824
2310;199;7341824
2343;200;3146496
2376;201;3146496
2409;202;3146496
2442;203;3146496
2475;204;3146496
2508;205;3146496
2541;206;3146496
2574;207;3146496
2607;208;3146496
2640;209;3670912
2673;210;3670912
2706;211;3670912
2739;212;1573248
2772;213;1573248
2805;214;1573248
2838;215;1573248
2871;216;1573248
2904;217;1573248
2937;218;1573248
2970;219;1573248
3003;220;1573248
3036;221;1573248
3069;222;1835456
3102;223;1835456
3135;224;1835456
3168;225;1835456
3201;226;1835456
3234;227;1835456
3267;228;1835456
3300;229;1835456
3333;230;786624
3366;231;786624
3399;232;786624
3432;233;786624
3465;234;786624
3498;235;786624
3531;236;786624
3564;237;786624
3597;238;786624
3630;239;786624
3663;240;262208
3696;241;262208
3729;242;262208
3762;243;262208
3795;244;262208
3828;245;262208
3861;246;262208
