time_stamp_ms;frame_id;cell_0;cell_1;cell_2;cell_3;cell_4;cell_5
0;497;0;0;0;0;1;1
33;498;0;0;0;0;1;1
66;499;0;0;0;0;1;1
99;500;0;0;0;0;1;1
132;501;0;0;0;0;1;1
165;502;0;0;0;0;1;1
198;503;0;0;0;0;1;1
231;504;0;0;0;0;1;1
264;505;0;0;0;0;1;1
297;506;0;0;0;0;1;1
330;507;0;0;0;0;1;1
363;508;0;0;0;0;1;1
396;509;0;0;0;0;1;1
429;510;0;0;0;0;1;1
462;511;0;0;0;0;1;1
495;512;0;0;0;0;1;1
528;513;0;0;0;0;1;1
561;514;0;0;0;0;1;1
594;515;0;0;0;0;1;1
627;516;0;0;0;0;1;1
660;517;0;0;0;0;1;1
693;518;0;0;0;0;1;1
726;519;0;0;0;0;1;1
759;520;0;0;0;0;1;1
792;521;0;0;0;1;1;1
825;522;0;0;0;1;1;1
858;523;0;0;0;1;1;1
891;524;0;0;0;1;1;1
924;525;0;0;0;1;1;1
957;526;0;0;0;1;1;1
990;527;0;0;0;1;1;1
1023;528;0;0;0;1;1;1
1056;529;0;0;0;1;1;1
1089;530;0;0;0;1;1;1
1122;531;0;0;0;1;1;1
1155;532;0;0;0;1;1;1
1188;533;0;0;0;1;1;1
1221;534;0;0;0;1;1;1
1254;535;0;0;0;1;1;1
1287;536;0;0;0;1;1;1
1320;537;0;0;0;1;1;1
1353;538;0;0;0;1;1;1
1386;539;0;0;0;1;1;1
1419;540;0;0;0;1;1;1
1452;541;0;0;0;1;1;1
1485;542;0;0;0;1;1;1
1518;543;0;0;0;1;1;1
1551;544;0;0;0;1;1;1
1584;545;0;0;0;1;1;1
1617;546;0;0;0;1;1;1
1650;547;0;0;0;1;1;1
1683;548;0;0;0;1;1;1
1716;549;0;0;0;1;1;1
1749;550;0;0;0;1;1;1
1782;551;0;0;0;1;1;0
1815;552;0;0;0;1;1;0
1848;553;0;0;1;1;1;0
1881;554;0;0;1;1;1;0
1914;555;0;0;1;1;1;0
1947;556;0;0;1;1;1;0
1980;557;0;0;1;1;1;0
2013;558;0;0;1;1;1;0
2046;559;0;0;1;1;1;0
2079;560;0;0;1;1;1;0
2112;561;0;0;1;1;1;0
2145;562;0;0;1;1;1;0
2178;563;0;0;1;1;1;0
2211;564;0;0;1;1;1;0
2244;565;0;0;1;1;1;0
2277;566;0;0;1;1;1;0
2310;567;0;0;1;1;0;0
2343;568;0;0;1;1;0;0
2376;569;0;0;1;1;0;0
2409;570;0;0;1;1;0;0
2442;571;0;0;1;1;0;0
2475;572;0;0;1;1;0;0
2508;573;0;0;1;1;0;0
2541;574;0;0;1;1;0;0
2574;575;0;0;1;1;0;0
2607;576;0;0;1;1;0;0
2640;577;0;1;1;1;0;0
2673;578;0;1;1;1;0;0
2706;579;0;1;1;1;0;0
2739;580;0;1;1;1;0;0
2772;581;0;1;1;1;0;0
2805;582;0;1;1;0;0;0
2838;583;0;1;1;0;0;0
2871;584;0;1;1;0;0;0
2904;585;0;1;1;0;0;0
2937;586;0;1;1;0;0;0
2970;587;0;1;1;0;0;0
3003;588;0;1;1;0;0;0
3036;589;0;1;1;0;0;0
3069;590;0;1;1;0;0;0
3102;591;0;1;1;0;0;0
3135;592;0;1;1;0;0;0
3168;593;0;1;1;0;0;0
3201;594;0;1;1;0;0;0
3234;595;1;1;1;0;0;0
3267;596;1;1;1;0;0;0
3300;597;1;1;1;0;0;0
3333;598;1;1;1;0;0;0
3366;599;1;1;1;0;0;0
3399;600;1;1;1;0;0;0
3432;601;1;1;1;0;0;0
3465;602;1;1;1;0;0;0
3498;603;1;1;1;0;0;0
3531;604;1;1;1;0;0;0
3564;605;1;1;1;0;0;0
3597;606;1;1;1;0;0;0
3630;607;1;1;1;0;0;0
3663;608;1;1;1;0;0;0
3696;609;1;1;1;0;0;0
3729;610;1;1;1;0;0;0
3762;611;1;1;0;0;0;0
3795;612;1;1;0;0;0;0
3828;613;1;1;0;0;0;0
3861;614;1;1;0;0;0;0
3894;615;1;1;0;0;0;0
3927;616;1;1;0;0;0;0
3960;617;1;1;0;0;0;0
3993;618;1;1;0;0;0;0
4026;619;1;1;0;0;0;0
4059;620;1;1;0;0;0;0
4092;621;1;1;0;0;0;0
4125;622;1;1;0;0;0;0
4158;623;1;1;0;0;0;0
4191;624;1;1;0;0;0;0
4224;625;1;1;0;0;0;0
4257;626;1;1;0;0;0;0
4290;627;1;1;0;0;0;0
4323;628;1;1;0;0;0;0
4356;629;1;1;0;0;0;0
4389;630;1;1;0;0;0;0
4422;631;1;1;0;0;0;0
4455;632;1;1;0;0;0;0
4488;633;1;1;0;0;0;0
4521;634;1;1;0;0;0;0
4554;635;1;1;0;0;0;0
4587;636;1;1;0;0;0;0
4620;637;1;0;0;0;0;0
4653;638;1;0;0;0;0;0
4686;639;1;0;0;0;0;0
4719;640;1;0;0;0;0;0
4752;641;1;0;0;0;0;0
4785;642;1;0;0;0;0;0
4818;643;1;0;0;0;0;0
4851;644;1;0;0;0;0;0
4884;645;1;0;0;0;0;0
4917;646;1;0;0;0;0;0
4950;647;1;0;0;0;0;0
4983;648;1;0;0;0;0;0
5016;649;1;0;0;0;0;0
5049;650;1;0;0;0;0;0
5082;651;1;0;0;0;0;0
5115;652;1;0;0;0;0;0
5148;653;1;0;0;0;0;0
