time_stamp_ms;frame_id;cell_0;cell_1;cell_2;cell_3;cell_4;cell_5
0;1;0;0;0;0;0;1
33;2;0;0;0;0;0;1
66;3;0;0;0;0;0;1
99;4;0;0;0;0;0;1
132;5;0;0;0;0;0;1
165;6;0;0;0;0;0;1
198;7;0;0;0;0;0;1
231;8;0;0;0;0;0;1
264;9;0;0;0;0;0;1
297;10;0;0;0;0;0;1
330;11;0;0;0;0;0;1
363;12;0;0;0;0;0;1
396;13;0;0;0;0;0;1
429;14;0;0;0;0;0;1
462;15;0;0;0;0;0;1
495;16;0;0;0;0;0;1
528;17;0;0;0;0;0;1
561;18;0;0;0;0;0;1
594;19;0;0;0;0;0;1
627;20;0;0;0;0;0;1
660;21;0;0;0;0;0;1
693;22;0;0;0;0;0;1
726;23;0;0;0;0;0;1
759;24;0;0;0;0;0;1
792;25;0;0;0;0;0;1
825;26;0;0;0;0;0;1
858;27;0;0;0;0;0;1
891;28;0;0;0;0;0;1
924;29;0;0;0;0;0;1
957;30;0;0;0;0;0;1
990;31;0;0;0;0;0;1
1023;32;0;0;0;0;0;1
1056;33;0;0;0;0;0;1
1089;34;0;0;0;0;0;1
1122;35;0;0;0;0;0;1
1155;36;0;0;0;0;0;1
1188;37;0;0;0;0;0;1
1221;38;0;0;0;0;0;1
1254;39;0;0;0;0;0;1
1287;40;0;0;0;0;0;1
1320;41;0;0;0;0;0;1
1353;42;0;0;0;0;0;1
1386;43;0;0;0;0;0;1
1419;44;0;0;0;0;0;1
1452;45;0;0;0;0;1;1
1485;46;0;0;0;0;1;1
1518;47;0;0;0;0;1;1
1551;48;0;0;0;0;1;1
1584;49;0;0;0;0;1;1
1617;50;0;0;0;0;1;1
1650;51;0;0;0;0;1;1
1683;52;0;0;0;0;1;1
1716;53;0;0;0;0;1;1
1749;54;0;0;0;0;1;1
1782;55;0;0;0;0;1;1
1815;56;0;0;0;0;1;1
1848;57;0;0;0;0;1;1
1881;58;0;0;0;0;1;1
1914;59;0;0;0;0;1;1
1947;60;0;0;0;0;1;1
1980;61;0;0;0;0;1;1
2013;62;0;0;0;0;1;1
2046;63;0;0;0;0;1;1
2079;64;0;0;0;0;1;1
2112;65;0;0;0;0;1;0
2145;66;0;0;0;0;1;0
2178;67;0;0;0;0;1;0
2211;68;0;0;0;0;1;0
2244;69;0;0;0;0;1;0
2277;70;0;0;0;0;1;0
2310;71;0;0;0;0;1;0
2343;72;0;0;0;0;1;0
2376;73;0;0;0;1;1;0
2409;74;0;0;0;1;1;0
2442;75;0;0;0;1;1;0
2475;76;1;0;0;1;1;0
2508;77;1;0;0;1;1;0
2541;78;1;0;0;1;1;1
2574;79;1;0;0;1;1;1
2607;80;1;0;0;1;1;1
2640;81;1;0;0;1;1;1
2673;82;1;0;0;1;1;1
2706;83;1;0;0;1;1;1
2739;84;1;0;0;1;1;1
2772;85;1;0;0;1;1;1
2805;86;1;0;0;1;1;1
2838;87;1;0;0;1;0;1
2871;88;1;0;0;1;0;1
2904;89;1;0;0;1;0;1
2937;90;1;1;0;1;0;1
2970;91;1;1;0;1;0;1
3003;92;1;1;0;1;0;1
3036;93;1;1;0;1;0;1
3069;94;1;1;0;1;0;1
3102;95;1;1;0;1;0;1
3135;96;1;1;0;1;0;1
3168;97;1;1;0;1;0;1
3201;98;1;1;0;1;0;1
3234;99;1;1;0;1;0;1
3267;100;1;1;0;1;0;1
3300;101;0;1;0;1;0;1
3333;102;0;1;0;1;0;1
3366;103;0;1;1;1;0;1
3399;104;0;1;1;1;0;1
3432;105;0;1;1;0;0;1
3465;106;0;1;1;0;0;1
3498;107;0;1;1;0;0;1
3531;108;0;1;1;0;0;1
3564;109;0;1;1;0;0;1
3597;110;0;1;1;0;0;1
3630;111;0;1;1;0;1;1
3663;112;0;1;1;0;1;1
3696;113;0;1;1;0;1;1
3729;114;0;0;1;0;1;1
3762;115;0;0;1;0;1;1
3795;116;0;0;1;0;1;1
3828;117;0;0;1;0;1;1
3861;118;0;0;1;0;1;1
3894;119;0;0;1;0;1;1
3927;120;0;0;1;0;1;1
3960;121;0;0;1;0;1;1
3993;122;0;0;1;1;1;1
4026;123;0;0;1;1;1;1
4059;124;0;0;1;1;1;1
4092;125;0;0;1;1;1;1
4125;126;0;0;1;1;1;1
4158;127;0;0;1;1;1;1
4191;128;0;0;0;1;1;1
4224;129;0;0;0;1;1;1
4257;130;0;0;0;1;1;1
4290;131;0;0;0;1;1;1
4323;132;0;0;0;1;1;0
4356;133;0;0;0;1;1;0
4389;134;0;0;0;1;1;0
4422;135;0;0;0;1;1;0
4455;136;0;0;0;1;1;0
4488;137;0;0;0;1;1;0
4521;138;0;0;0;1;1;0
4554;139;0;0;0;1;1;0
4587;140;0;0;0;1;1;0
4620;141;0;0;0;1;1;0
4653;142;0;0;0;1;1;0
4686;143;0;0;0;1;1;0
4719;144;0;0;0;1;1;0
4752;145;0;0;0;1;1;0
4785;146;0;0;0;1;1;0
4818;147;0;0;0;1;1;0
4851;148;0;0;0;1;1;0
4884;149;0;0;0;1;1;0
4917;150;0;0;0;1;1;1
4950;151;0;0;0;1;1;1
4983;152;0;0;0;1;1;1
5016;153;0;0;0;1;1;1
5049;154;0;0;0;1;1;1
5082;155;0;0;0;1;1;1
5115;156;0;0;0;1;1;1
5148;157;0;0;0;1;1;1
5181;158;0;0;0;1;1;1
5214;159;0;0;0;1;1;1
5247;160;0;0;0;1;1;1
5280;161;0;0;0;1;1;1
5313;162;0;0;0;1;1;1
5346;163;0;0;0;1;1;1
5379;164;0;0;0;1;1;1
5412;165;0;0;0;1;1;1
5445;166;0;0;0;1;0;1
5478;167;0;0;0;1;0;1
5511;168;0;0;0;1;0;1
5544;169;0;0;0;1;0;1
5577;170;0;0;1;1;0;1
5610;171;0;0;1;1;0;1
5643;172;0;0;1;1;0;1
5676;173;0;0;1;1;0;1
5709;174;0;0;1;0;0;1
5742;175;0;0;1;0;0;1
5775;176;0;0;1;0;0;1
5808;177;0;0;1;0;0;1
5841;178;0;0;1;0;0;1
5874;179;0;0;1;0;0;1
5907;180;0;0;1;0;0;1
5940;181;0;0;1;0;0;1
5973;182;0;0;1;0;0;1
6006;183;0;0;1;0;0;1
6039;184;0;0;1;0;0;1
6072;185;0;0;1;0;0;1
6105;186;0;0;1;0;0;1
6138;187;0;1;1;0;0;1
6171;188;0;1;1;0;0;1
6204;189;0;1;1;0;0;1
6237;190;0;1;1;0;0;1
6270;191;0;1;1;0;0;1
6303;192;0;1;1;0;0;1
6336;193;0;1;1;0;0;1
6369;194;0;1;1;0;0;0
6402;195;0;1;1;0;0;0
6435;196;0;1;1;0;0;0
6468;197;0;1;1;0;0;0
6501;198;0;1;1;0;0;0
6534;199;0;1;0;0;0;0
6567;200;0;1;0;0;0;0
6600;201;0;1;0;0;0;0
6633;202;0;1;0;0;0;0
6666;203;1;1;0;0;0;0
6699;204;1;1;0;0;0;0
6732;205;1;1;0;0;0;0
6765;206;1;1;0;0;0;0
6798;207;1;1;0;0;0;0
6831;208;1;1;0;0;0;0
6864;209;1;1;0;0;0;0
6897;210;1;1;0;0;0;0
6930;211;1;1;0;0;0;0
6963;212;1;1;0;0;0;0
6996;213;1;1;0;0;0;0
7029;214;1;0;0;0;0;0
7062;215;1;0;0;0;0;0
7095;216;1;0;0;0;0;0
7128;217;1;0;0;0;0;0
7161;218;1;0;0;0;0;0
7194;219;1;0;0;0;0;0
7227;220;1;0;0;0;0;0
7260;221;1;0;0;0;0;0
7293;222;1;0;0;0;0;0
7326;223;1;0;0;0;0;0
7359;224;1;0;0;0;0;0
7392;225;1;0;0;0;0;0
7425;226;0;0;0;0;0;0
7458;227;0;0;0;0;0;0
7491;228;0;0;0;0;0;0
7524;229;0;0;0;0;0;0
7557;230;0;0;0;0;0;0
7590;231;0;0;0;0;0;0
7623;232;0;0;0;0;0;0
7656;233;0;0;0;0;0;0
7689;234;0;0;0;0;0;0
7722;235;0;0;0;0;0;0
7755;236;0;0;0;0;0;0
7788;237;0;0;0;0;0;0
7821;238;0;0;0;0;0;0
7854;239;0;0;0;0;0;0
