time_stamp_ms;frame_id;cell_0;cell_1;cell_2;cell_3;cell_4;cell_5
0;551;0;0;1;0;0;0
33;552;0;0;1;0;0;0
66;553;0;0;1;0;0;0
99;554;0;0;1;0;0;0
132;555;0;0;1;0;0;0
165;556;0;0;1;0;0;0
198;557;0;0;1;0;0;0
231;558;0;0;1;0;0;0
264;559;0;0;1;0;0;0
297;560;0;0;1;0;0;0
330;561;0;0;1;0;0;0
363;562;0;0;1;0;0;0
396;563;0;1;1;0;0;0
429;564;0;1;1;0;0;0
462;565;0;1;1;0;0;0
495;566;0;1;1;0;0;0
528;567;0;1;1;0;0;0
561;568;0;1;1;0;0;0
594;569;0;1;1;0;0;0
627;570;0;1;1;0;0;0
660;571;0;1;1;0;0;0
693;572;0;1;1;0;0;0
726;573;0;1;1;0;0;0
759;574;0;1;1;0;0;0
792;575;0;1;1;0;0;0
825;576;0;1;1;0;0;0
858;577;0;1;1;0;0;0
891;578;0;1;1;0;0;0
924;579;0;1;1;0;0;0
957;580;0;1;1;0;0;0
990;581;0;1;1;0;0;0
1023;582;0;1;1;0;0;0
1056;583;0;1;1;1;0;0
1089;584;0;1;1;1;0;0
1122;585;0;1;1;1;0;0
1155;586;0;1;1;1;0;0
1188;587;0;1;1;1;0;0
1221;588;0;1;1;1;0;0
1254;589;0;1;1;1;0;0
1287;590;0;1;1;0;0;0
1320;591;0;1;1;0;0;0
1353;592;0;1;1;1;0;0
1386;593;0;1;1;1;0;0
1419;594;0;1;1;1;0;0
1452;595;0;1;1;1;0;0
1485;596;0;1;1;1;0;0
1518;597;0;1;1;1;0;0
1551;598;0;1;1;1;0;0
1584;599;0;1;1;1;0;0
1617;600;0;1;1;1;0;0
1650;601;0;1;1;1;0;0
1683;602;0;1;1;1;0;0
1716;603;0;1;1;1;0;0
1749;604;0;1;1;1;0;0
1782;605;0;1;1;1;0;0
1815;606;0;1;1;1;0;0
1848;607;0;1;1;1;0;0
1881;608;0;1;1;1;0;0
1914;609;0;1;1;1;0;0
1947;610;0;1;1;1;0;0
1980;611;0;1;1;1;0;0
2013;612;0;1;1;1;0;0
2046;613;0;1;1;1;0;0
2079;614;0;1;1;1;0;0
2112;615;0;1;1;1;0;0
2145;616;0;1;1;1;0;0
2178;617;0;1;1;1;0;0
2211;618;0;1;1;1;0;0
2244;619;0;1;1;1;0;0
2277;620;0;1;1;1;0;0
2310;621;0;1;1;1;0;0
2343;622;0;1;1;1;0;0
2376;623;0;1;1;1;0;0
2409;624;0;1;1;1;0;0
2442;625;0;1;1;1;0;0
2475;626;0;1;1;1;0;0
2508;627;0;1;1;1;0;0
2541;628;0;1;1;1;0;0
2574;629;0;1;1;1;0;0
2607;630;0;1;1;1;0;0
2640;631;0;1;1;1;0;0
2673;632;0;1;1;0;0;0
2706;633;0;1;1;0;0;0
2739;634;0;1;1;0;0;0
2772;635;0;1;1;0;0;0
2805;636;0;1;1;0;0;0
2838;637;0;1;1;0;0;0
2871;638;0;1;1;0;0;0
2904;639;0;1;1;0;0;0
2937;640;0;1;1;0;0;0
2970;641;0;1;1;0;0;0
3003;642;0;1;1;0;0;0
3036;643;0;1;1;0;0;0
3069;644;0;1;1;0;0;0
3102;645;0;1;1;0;0;0
3135;646;0;1;1;0;0;0
3168;647;0;1;1;0;0;0
3201;648;0;1;1;0;0;0
3234;649;0;1;1;0;0;0
3267;650;0;1;1;0;0;0
3300;651;1;1;1;0;0;0
3333;652;1;1;1;0;0;0
3366;653;1;1;1;0;0;0
3399;654;1;1;1;0;0;0
3432;655;1;1;1;0;0;0
3465;656;1;1;1;0;0;0
3498;657;1;1;1;0;0;0
3531;658;1;1;1;0;0;0
3564;659;1;1;1;0;0;0
3597;660;1;1;1;0;0;0
3630;661;1;1;1;0;0;0
3663;662;1;1;1;0;0;0
3696;663;1;1;1;0;0;0
3729;664;1;1;1;0;0;0
3762;665;1;1;1;1;0;0
3795;666;1;1;1;1;0;0
3828;667;1;1;1;1;0;0
3861;668;1;1;1;1;0;0
