time_stamp_ms;frame_id;morton
0;1;8390656
33;2;8390656
66;3;8390656
99;4;8390656
132;5;8390656
165;6;8390656
198;7;8390656
231;8;8390656
264;9;8390656
297;10;8390656
330;11;8390656
363;12;8390656
396;13;8390656
429;14;8390656
462;15;8390656
495;16;8390656
528;17;8390656
561;18;8390656
594;19;8390656
627;20;8390656
660;21;8390656
693;22;8390656
726;23;8390656
759;24;12585984
792;25;12585984
825;26;12585984
858;27;12585984
891;28;12585984
924;29;12585984
957;30;12585984
990;31;12585984
1023;32;12585984
1056;33;12585984
1089;34;12585984
1122;35;12585984
1155;36;12585984
1188;37;12585984
1221;38;12585984
1254;39;4195328
1287;40;4195328
1320;41;4195328
1353;42;4195328
1386;43;4195328
1419;44;4195328
1452;45;6292992
1485;46;6292992
1518;47;6292992
1551;48;6292992
1584;49;6292992
1617;50;6292992
1650;51;6292992
1683;52;6292992
1716;53;6292992
1749;54;6292992
1782;55;2097664
1815;56;2097664
1848;57;2097664
1881;58;2097664
1914;59;2097664
1947;60;2097664
1980;61;2097664
2013;62;2097664
2046;63;2097664
2079;64;2097664
2112;65;2097664
2145;66;2097664
2178;67;2097664
2211;68;2097664
2244;69;2097664
2277;70;2097664
2310;71;2097664
2343;72;2097664
2376;73;2097664
2409;74;0
2442;75;0
2475;76;3146496
2508;77;1311040
2541;78;1311040
2574;79;1311040
2607;80;1311040
2640;81;1311040
2673;82;1311040
2706;83;1311040
2739;84;1311040
2772;85;1311040
2805;86;1311040
2838;87;1311040
2871;88;1311040
2904;89;1311040
2937;90;1311040
2970;91;1311040
3003;92;1311040
3036;93;1311040
3069;94;1311040
3102;95;1835456
3135;96;1311040
3168;97;1311040
3201;98;1835456
3234;99;1835456
3267;100;1835456
3300;101;1835456
3333;102;3933120
3366;103;3933120
3399;104;3933120
3432;105;2884288
3465;106;2884288
3498;107;2884288
3531;108;2884288
3564;109;2884288
3597;110;2884288
3630;111;2884288
3663;112;2884288
3696;113;2884288
3729;114;3933120
3762;115;3933120
3795;116;3933120
3828;117;3933120
3861;118;3933120
3894;119;3933120
3927;120;3933120
3960;121;3933120
3993;122;3933120
4026;123;3933120
4059;124;3933120
4092;125;3933120
4125;126;3933120
4158;127;3933120
4191;128;8128448
4224;129;8128448
4257;130;8128448
4290;131;8128448
4323;132;8128448
4356;133;8128448
4389;134;8128448
4422;135;8128448
4455;136;8128448
4488;137;8128448
4521;138;8128448
4554;139;8128448
4587;140;8128448
4620;141;8128448
4653;142;8128448
4686;143;8128448
4719;144;8128448
4752;145;8128448
4785;146;16519104
4818;147;16519104
4851;148;16519104
4884;149;16519104
4917;150;16256896
4950;151;16256896
4983;152;16256896
5016;153;16256896
5049;154;16256896
5082;155;16256896
5115;156;16256896
5148;157;16256896
5181;158;16256896
5214;159;16256896
5247;160;16256896
5280;161;16256896
5313;162;16256896
5346;163;16256896
5379;164;16256896
5412;165;16256896
5445;166;16256896
5478;167;15732480
5511;168;15732480
5544;169;15732480
5577;170;15732480
5610;171;15732480
5643;172;15732480
5676;173;15732480
5709;174;15732480
5742;175;15732480
5775;176;15732480
5808;177;15732480
5841;178;15732480
5874;179;15732480
5907;180;15732480
5940;181;15732480
5973;182;15732480
6006;183;15732480
6039;184;15732480
6072;185;14683648
6105;186;14683648
6138;187;14683648
6171;188;14683648
6204;189;14683648
6237;190;14683648
6270;191;14683648
6303;192;14683648
6336;193;14683648
6369;194;14683648
6402;195;14683648
6435;196;14683648
6468;197;14683648
6501;198;14683648
6534;199;14683648
6567;200;6292992
6600;201;14683648
6633;202;14683648
6666;203;14683648
6699;204;14683648
6732;205;14683648
6765;206;14683648
6798;207;14683648
6831;208;14683648
6864;209;14683648
6897;210;14683648
6930;211;14683648
6963;212;14683648
6996;213;14683648
7029;214;14683648
7062;215;14683648
7095;216;14683648
7128;217;14683648
7161;218;12585984
7194;219;12585984
7227;220;12585984
7260;221;12585984
7293;222;12585984
7326;223;12585984
7359;224;12585984
7392;225;12585984
7425;226;12585984
7458;227;12585984
7491;228;12585984
7524;229;12585984
7557;230;12585984
7590;231;12585984
7623;232;12585984
7656;233;12585984
7689;234;12585984
7722;235;12585984
7755;236;12585984
7788;237;12585984
7821;238;12585984
7854;239;12585984
7887;240;12585984
7920;241;8390656
7953;242;8390656
7986;243;8390656
8019;244;8390656
8052;245;8390656
8085;246;8390656
8118;247;8390656
8151;248;8390656
8184;249;8390656
8217;250;8390656
8250;251;8390656
8283;252;8390656
