time_stamp_ms;frame_id;cell_0;cell_1;cell_2;cell_3;cell_4;cell_5
0;96;0;0;0;0;0;0
33;97;0;0;0;0;0;0
66;98;0;0;0;0;0;0
99;99;0;0;0;0;0;0
132;100;0;0;0;0;0;0
165;101;0;0;0;0;0;0
198;102;0;0;0;0;0;0
231;103;0;0;0;0;0;0
264;104;0;0;0;0;0;0
297;105;0;0;0;0;0;0
330;106;0;0;0;0;0;0
363;107;0;0;0;0;0;0
396;108;0;0;0;0;0;0
429;109;0;0;0;0;0;0
462;110;0;0;0;0;0;0
495;111;0;0;0;0;0;0
528;112;0;0;0;0;0;0
561;113;0;0;0;0;0;0
594;114;0;0;0;0;0;0
627;115;0;0;0;0;0;0
660;116;0;0;0;0;0;0
693;117;0;0;0;0;0;0
726;118;0;0;0;0;0;0
759;119;0;0;0;0;0;0
792;120;0;0;0;0;0;0
825;121;0;0;0;0;0;0
858;122;0;0;0;0;0;0
891;123;0;0;0;0;0;0
924;124;0;0;0;0;0;0
957;125;0;0;0;0;0;0
990;126;0;0;0;0;0;0
1023;127;0;0;0;0;0;0
1056;128;0;0;0;0;0;0
1089;129;0;0;0;0;0;0
1122;130;0;0;0;0;0;0
1155;131;0;0;0;0;0;0
1188;132;0;0;0;0;0;0
1221;133;0;0;0;0;0;0
1254;134;0;0;0;0;0;0
1287;135;0;0;0;0;0;0
1320;136;0;0;0;0;0;0
1353;137;0;0;0;0;0;0
1386;138;0;0;0;0;0;0
1419;139;0;0;0;0;0;0
1452;140;0;0;0;0;0;0
1485;141;0;0;0;0;0;0
1518;142;0;0;0;0;0;0
1551;143;0;0;0;0;0;0
1584;144;0;0;0;0;0;0
1617;145;0;0;0;0;0;0
1650;146;0;0;0;0;0;0
1683;147;0;0;0;0;0;0
1716;148;0;0;0;0;0;0
1749;149;0;0;0;0;0;0
1782;150;0;0;0;0;0;0
1815;151;1;0;0;0;0;0
1848;152;1;0;0;0;0;0
1881;153;1;0;0;0;0;0
1914;154;1;0;0;0;0;0
1947;155;1;0;0;0;0;0
1980;156;1;0;0;0;0;0
2013;157;1;0;0;0;0;0
2046;158;1;0;0;0;0;0
2079;159;1;0;0;0;0;0
2112;160;1;0;0;0;0;0
2145;161;1;0;0;0;0;0
2178;162;1;0;0;0;0;0
2211;163;1;1;0;0;0;0
2244;164;1;1;0;0;0;0
2277;165;1;1;0;0;0;0
2310;166;1;1;0;0;0;0
2343;167;1;1;0;0;0;0
2376;168;1;1;0;0;0;0
2409;169;1;1;0;0;0;0
2442;170;1;1;0;0;0;0
2475;171;1;1;0;0;0;0
2508;172;1;1;0;0;0;0
2541;173;0;1;0;0;0;0
2574;174;0;1;0;0;0;0
2607;175;0;1;1;0;0;0
2640;176;0;1;1;0;0;0
2673;177;0;1;1;0;0;0
2706;178;0;1;1;0;0;0
2739;179;0;1;1;0;0;0
2772;180;0;1;1;0;0;0
2805;181;0;1;1;0;0;0
2838;182;0;1;1;0;0;0
2871;183;0;1;1;0;0;0
2904;184;0;1;1;0;0;0
2937;185;0;1;1;0;0;0
2970;186;0;1;1;0;0;0
3003;187;0;0;1;0;0;0
3036;188;0;0;1;0;0;0
3069;189;0;0;1;0;0;0
3102;190;0;0;1;0;0;0
3135;191;0;0;1;0;0;0
3168;192;0;0;1;0;0;0
3201;193;0;0;1;0;0;0
3234;194;0;0;1;0;0;0
3267;195;0;0;1;0;0;0
3300;196;0;0;1;0;0;0
3333;197;0;0;1;0;0;0
3366;198;0;0;1;0;0;0
3399;199;0;0;1;0;0;0
3432;200;0;0;1;0;0;0
3465;201;0;0;1;0;0;0
3498;202;0;0;1;1;0;0
3531;203;0;0;0;1;0;0
3564;204;0;0;0;1;0;0
3597;205;0;0;0;1;0;0
3630;206;0;0;0;1;0;0
3663;207;0;0;0;1;0;0
3696;208;0;0;0;1;0;0
3729;209;0;0;0;1;0;0
3762;210;0;0;0;1;0;0
3795;211;0;0;0;1;0;0
3828;212;0;0;0;1;0;0
3861;213;0;0;0;1;0;0
3894;214;0;0;0;1;0;0
3927;215;0;0;0;1;0;0
3960;216;0;0;0;1;0;0
3993;217;0;0;0;1;0;0
4026;218;0;0;0;1;0;0
4059;219;0;0;0;1;0;0
4092;220;0;0;0;1;0;0
4125;221;0;0;0;1;1;0
4158;222;0;0;0;1;1;0
4191;223;0;0;0;1;0;0
4224;224;0;0;0;1;0;0
4257;225;0;0;0;1;1;0
4290;226;0;0;0;1;1;0
4323;227;0;0;0;1;1;0
4356;228;0;0;0;1;1;0
4389;229;0;0;0;1;1;0
4422;230;0;0;0;1;1;0
4455;231;0;0;0;1;1;0
4488;232;0;0;0;1;1;0
4521;233;0;0;0;1;1;0
4554;234;0;0;0;1;1;0
4587;235;0;0;0;1;1;0
4620;236;0;0;0;1;1;0
4653;237;0;0;0;1;1;0
4686;238;0;0;0;1;1;0
4719;239;0;0;0;1;1;0
4752;240;0;0;0;1;1;0
4785;241;0;0;0;1;1;0
4818;242;0;0;0;1;1;0
4851;243;0;0;0;1;1;0
4884;244;0;0;0;0;1;0
4917;245;0;0;0;0;1;0
4950;246;0;0;0;0;1;0
4983;247;0;0;0;0;1;0
5016;248;0;0;0;0;1;0
5049;249;0;0;0;0;1;0
5082;250;0;0;0;0;1;0
5115;251;0;0;0;0;1;0
5148;252;0;0;0;0;1;0
5181;253;0;0;0;0;1;0
5214;254;0;0;0;0;1;0
5247;255;0;0;0;0;1;0
5280;256;0;0;0;0;1;0
5313;257;0;0;0;0;1;0
5346;258;0;0;0;0;1;0
5379;259;0;0;0;0;1;1
5412;260;0;0;0;0;1;1
5445;261;0;0;0;0;1;1
5478;262;0;0;0;0;1;1
5511;263;0;0;0;0;1;1
5544;264;0;0;0;0;1;1
5577;265;0;0;0;0;1;1
5610;266;0;0;0;0;1;1
5643;267;0;0;0;0;1;1
5676;268;0;0;0;0;1;1
5709;269;0;0;0;0;1;1
5742;270;0;0;0;0;1;1
5775;271;0;0;0;0;1;1
5808;272;0;0;0;0;1;1
5841;273;0;0;0;0;1;1
5874;274;0;0;0;0;1;1
5907;275;0;0;0;0;1;1
