time_stamp_ms;frame_id;cell_0;cell_1;cell_2;cell_3;cell_4;cell_5
0;73;0;0;0;0;0;0
33;74;0;0;0;0;0;0
66;75;0;0;0;0;0;0
99;76;0;0;0;0;0;0
132;77;0;0;0;0;0;0
165;78;0;0;0;0;0;0
198;79;0;0;0;0;0;0
231;80;0;0;0;0;0;1
264;81;0;0;0;0;0;1
297;82;0;0;0;0;0;1
330;83;0;0;0;0;0;1
363;84;0;0;0;0;0;1
396;85;0;0;0;0;0;1
429;86;0;0;0;0;0;1
462;87;0;0;0;0;0;1
495;88;0;0;0;0;0;1
528;89;0;0;0;0;0;1
561;90;0;0;0;0;0;1
594;91;0;0;0;0;1;1
627;92;0;0;0;0;1;1
660;93;0;0;0;0;1;1
693;94;0;0;0;0;1;1
726;95;0;0;0;0;1;1
759;96;0;0;0;0;1;1
792;97;0;0;0;0;1;1
825;98;0;0;0;0;1;1
858;99;0;0;0;0;1;1
891;100;0;0;0;0;1;1
924;101;0;0;0;0;1;1
957;102;0;0;0;0;1;1
990;103;0;0;0;0;1;1
1023;104;0;0;0;0;1;1
1056;105;0;0;0;0;1;1
1089;106;0;0;0;1;1;1
1122;107;0;0;0;1;1;1
1155;108;0;0;0;1;1;1
1188;109;0;0;0;1;1;1
1221;110;0;0;0;1;1;1
1254;111;0;0;0;1;1;1
1287;112;0;0;0;1;1;1
1320;113;0;0;0;1;1;1
1353;114;0;0;0;1;1;1
1386;115;0;0;0;1;1;1
1419;116;0;0;0;1;1;1
1452;117;0;0;0;1;1;1
1485;118;0;0;0;1;1;1
1518;119;0;0;0;1;1;0
1551;120;0;0;0;1;1;0
1584;121;0;0;0;1;1;0
1617;122;0;0;0;1;1;0
1650;123;0;0;1;1;1;0
1683;124;0;0;1;1;1;0
1716;125;0;0;1;1;1;0
1749;126;0;0;1;1;1;0
1782;127;0;0;1;1;0;0
1815;128;0;0;1;1;0;0
1848;129;0;0;1;1;1;0
1881;130;0;0;1;1;1;0
1914;131;0;0;1;1;1;0
1947;132;0;0;1;1;0;0
1980;133;0;0;1;1;0;0
2013;134;0;0;1;1;0;0
2046;135;0;0;1;1;0;0
2079;136;0;1;1;1;0;0
2112;137;0;1;1;0;0;0
2145;138;0;1;1;0;0;0
2178;139;0;1;1;0;0;0
2211;140;0;1;1;0;0;0
2244;141;0;1;1;0;0;0
2277;142;0;1;1;0;0;0
2310;143;0;1;1;0;0;0
2343;144;0;1;1;0;0;0
2376;145;0;1;1;0;0;0
2409;146;0;1;1;0;0;0
2442;147;1;1;1;0;0;0
2475;148;1;1;1;0;0;0
2508;149;1;1;1;0;0;0
2541;150;1;1;1;0;0;0
2574;151;1;1;1;0;0;0
2607;152;1;1;0;0;0;0
2640;153;1;1;0;0;0;0
2673;154;1;1;0;0;0;0
2706;155;1;1;0;0;0;0
2739;156;1;1;0;0;0;0
2772;157;1;1;0;0;0;0
2805;158;1;1;0;0;0;0
2838;159;1;1;0;0;0;0
2871;160;1;1;0;0;0;0
2904;161;1;0;0;0;0;0
2937;162;1;0;0;0;0;0
2970;163;1;0;0;0;0;0
3003;164;1;0;0;0;0;0
3036;165;1;0;0;0;0;0
3069;166;1;0;0;0;0;0
3102;167;1;0;0;0;0;0
3135;168;1;0;0;0;0;0
3168;169;1;0;0;0;0;0
3201;170;1;0;0;0;0;0
3234;171;1;0;0;0;0;0
3267;172;1;0;0;0;0;0
3300;173;1;0;0;0;0;0
3333;174;1;0;0;0;0;0
