time_stamp_ms;frame_id;cell_0;cell_1;cell_2;cell_3;cell_4;cell_5
0;160;1;1;0;0;0;0
33;161;1;1;0;0;0;0
66;162;1;1;0;0;0;0
99;163;1;1;0;0;0;0
132;164;1;1;0;0;0;0
165;165;1;1;0;0;0;0
198;166;1;1;0;0;0;0
231;167;1;1;0;0;0;0
264;168;1;1;0;0;0;0
297;169;1;1;0;0;0;0
330;170;1;1;1;0;0;0
363;171;1;1;1;0;0;0
396;172;1;1;1;0;0;0
429;173;1;1;1;0;0;0
462;174;1;1;1;0;0;0
495;175;1;1;1;0;0;0
528;176;1;1;1;0;0;0
561;177;1;1;1;0;0;0
594;178;1;1;1;0;0;0
627;179;1;1;1;0;0;0
660;180;1;1;1;0;0;0
693;181;1;1;1;0;0;0
726;182;1;1;1;0;0;0
759;183;0;1;1;1;0;0
792;184;0;1;1;1;0;0
825;185;0;1;1;1;0;0
858;186;0;1;1;1;0;0
891;187;0;1;1;1;0;0
924;188;0;1;1;1;0;0
957;189;0;1;1;1;0;0
990;190;0;0;1;1;0;0
1023;191;0;0;1;1;0;0
1056;192;0;0;1;1;0;0
1089;193;0;0;1;1;0;0
1122;194;0;0;1;1;0;0
1155;195;0;0;1;1;0;0
1188;196;0;0;1;1;0;0
1221;197;0;0;1;1;0;0
1254;198;0;0;1;1;1;0
1287;199;0;0;0;1;1;0
1320;200;0;0;0;1;1;0
1353;201;0;0;0;1;1;0
1386;202;0;0;0;1;1;0
1419;203;0;0;0;1;1;0
1452;204;0;0;0;1;1;0
1485;205;0;0;0;1;1;0
1518;206;0;0;0;1;1;1
1551;207;0;0;0;1;1;1
1584;208;0;0;0;1;1;1
1617;209;0;0;0;1;1;1
1650;210;0;0;0;1;1;1
1683;211;0;0;0;1;1;1
1716;212;0;0;0;1;1;1
1749;213;0;0;0;0;1;1
1782;214;0;0;0;0;1;1
1815;215;0;0;0;0;1;1
1848;216;0;0;0;0;1;1
1881;217;0;0;0;0;1;1
1914;218;0;0;0;0;1;1
1947;219;0;0;0;0;1;1
1980;220;0;0;0;0;1;1
2013;221;0;0;0;0;1;1
2046;222;0;0;0;0;1;1
2079;223;0;0;0;0;0;1
2112;224;0;0;0;0;0;1
2145;225;0;0;0;0;0;1
2178;226;0;0;0;0;0;1
2211;227;0;0;0;0;0;1
2244;228;0;0;0;0;0;1
2277;229;0;0;0;0;0;1
