time_stamp_ms;frame_id;morton
0;160;786624
33;161;786624
66;162;786624
99;163;786624
132;164;786624
165;165;786624
198;166;786624
231;167;786624
264;168;786624
297;169;786624
330;170;1835456
363;171;1835456
396;172;1835456
429;173;1835456
462;174;1835456
495;175;1835456
528;176;1835456
561;177;1835456
594;178;1835456
627;179;1835456
660;180;1835456
693;181;1835456
726;182;1835456
759;183;3670912
792;184;3670912
825;185;3670912
858;186;3670912
891;187;3670912
924;188;3670912
957;189;3670912
990;190;3146496
1023;191;3146496
1056;192;3146496
1089;193;3146496
1122;194;3146496
1155;195;3146496
1188;196;3146496
1221;197;3146496
1254;198;7341824
1287;199;6292992
1320;200;6292992
1353;201;6292992
1386;202;6292992
1419;203;6292992
1452;204;6292992
1485;205;6292992
1518;206;14683648
1551;207;14683648
1584;208;14683648
1617;209;14683648
1650;210;14683648
1683;211;14683648
1716;212;14683648
1749;213;12585984
1782;214;12585984
1815;215;12585984
1848;216;12585984
1881;217;12585984
1914;218;12585984
1947;219;12585984
1980;220;12585984
2013;221;12585984
2046;222;12585984
2079;223;8390656
2112;224;8390656
2145;225;8390656
2178;226;8390656
2211;227;8390656
2244;228;8390656
2277;229;8390656
