time_stamp_ms;frame_id;cell_0;cell_1;cell_2;cell_3;cell_4;cell_5
0;281;0;0;0;0;0;0
33;282;0;0;0;0;0;0
66;283;0;0;0;0;0;0
99;284;0;0;0;0;0;0
132;285;0;0;0;0;0;0
165;286;0;0;0;0;0;0
198;287;0;0;0;0;0;0
231;288;0;0;0;0;0;0
264;289;0;0;0;0;0;0
297;290;0;0;0;0;0;0
330;291;0;0;0;0;0;0
363;292;0;0;0;0;0;0
396;293;0;0;0;0;0;0
429;294;0;0;0;0;0;0
462;295;0;0;0;0;0;0
495;296;0;0;0;0;0;0
528;297;0;0;0;0;0;0
561;298;1;0;0;0;0;0
594;299;1;0;0;0;0;0
627;300;1;0;0;0;0;0
660;301;1;0;0;0;0;0
693;302;1;0;0;0;0;0
726;303;1;0;0;0;0;0
759;304;1;0;0;0;0;0
792;305;1;0;0;0;0;0
825;306;1;0;0;0;0;0
858;307;1;1;0;0;0;0
891;308;1;1;0;0;0;0
924;309;1;1;0;0;0;0
957;310;1;1;0;0;0;0
990;311;1;1;0;0;0;0
1023;312;1;1;0;0;0;0
1056;313;1;1;0;0;0;0
1089;314;1;1;0;0;0;0
1122;315;1;1;0;0;0;0
1155;316;1;1;0;0;0;0
1188;317;1;1;0;0;0;0
1221;318;1;1;0;0;0;0
1254;319;1;1;0;0;0;0
1287;320;1;1;0;0;0;0
1320;321;1;1;0;0;0;0
1353;322;1;1;0;0;0;0
1386;323;1;1;0;0;0;0
1419;324;1;1;0;0;0;0
1452;325;1;1;0;0;0;0
1485;326;1;1;0;0;0;0
1518;327;1;1;0;0;0;0
1551;328;1;1;0;0;0;0
1584;329;1;1;1;0;0;0
1617;330;1;1;1;0;0;0
1650;331;1;1;1;0;0;0
1683;332;1;1;1;0;0;0
1716;333;1;1;1;0;0;0
1749;334;0;1;1;0;0;0
1782;335;0;1;1;0;0;0
1815;336;0;1;1;0;0;0
1848;337;0;1;1;0;0;0
1881;338;0;1;1;0;0;0
1914;339;0;1;1;0;0;0
1947;340;0;1;1;0;0;0
1980;341;0;1;1;0;0;0
2013;342;0;1;1;0;0;0
2046;343;0;1;1;0;0;0
2079;344;0;1;1;0;0;0
2112;345;0;1;1;0;0;0
2145;346;0;1;1;0;0;0
2178;347;0;1;1;0;0;0
2211;348;0;0;1;0;0;0
2244;349;0;0;1;1;0;0
2277;350;0;0;1;1;0;0
2310;351;0;0;1;1;0;0
2343;352;0;0;1;1;0;0
2376;353;0;0;1;1;0;0
2409;354;0;0;1;1;0;0
2442;355;0;0;1;1;0;0
2475;356;0;0;1;1;0;0
2508;357;0;0;1;1;0;0
2541;358;0;0;1;1;0;0
2574;359;0;0;1;1;0;0
2607;360;0;0;1;1;0;0
2640;361;0;0;1;1;0;0
2673;362;0;0;1;1;0;0
2706;363;0;0;0;1;0;0
2739;364;0;0;0;1;0;0
2772;365;0;0;0;1;0;0
2805;366;0;0;0;1;0;0
2838;367;0;0;0;1;0;0
2871;368;0;0;0;1;0;0
2904;369;0;0;0;1;0;0
2937;370;0;0;0;1;1;0
2970;371;0;0;0;1;1;0
3003;372;0;0;0;1;1;0
3036;373;0;0;0;1;1;0
3069;374;0;0;0;1;1;0
3102;375;0;0;0;1;1;0
3135;376;0;0;0;1;1;0
3168;377;0;0;0;1;1;0
3201;378;0;0;0;1;1;0
3234;379;0;0;0;1;1;0
3267;380;0;0;0;1;1;0
3300;381;0;0;0;1;1;0
3333;382;0;0;0;1;1;0
3366;383;0;0;0;1;1;0
3399;384;0;0;0;1;1;0
3432;385;0;0;0;1;1;0
3465;386;0;0;0;1;1;1
3498;387;0;0;0;0;1;1
3531;388;0;0;0;0;1;1
3564;389;0;0;0;0;1;1
3597;390;0;0;0;0;1;1
3630;391;0;0;0;0;1;1
3663;392;0;0;0;0;1;1
3696;393;0;0;0;0;1;1
3729;394;0;0;0;0;1;1
3762;395;0;0;0;0;1;1
3795;396;0;0;0;0;1;1
3828;397;0;0;0;0;1;1
3861;398;0;0;0;0;1;1
3894;399;0;0;0;0;1;1
