time_stamp_ms;frame_id;morton
0;192;0
33;193;0
66;194;262208
99;195;262208
132;196;262208
165;197;262208
198;198;262208
231;199;262208
264;200;262208
297;201;262208
330;202;262208
363;203;262208
396;204;262208
429;205;262208
462;206;262208
495;207;262208
528;208;262208
561;209;262208
594;210;262208
627;211;262208
660;212;262208
693;213;262208
726;214;262208
759;215;262208
792;216;262208
825;217;262208
858;218;262208
891;219;262208
924;220;262208
957;221;262208
990;222;262208
1023;223;262208
1056;224;262208
1089;225;262208
1122;226;262208
1155;227;262208
1188;228;262208
1221;229;262208
1254;230;262208
1287;231;262208
1320;232;262208
1353;233;262208
1386;234;262208
1419;235;262208
1452;236;262208
1485;237;262208
1518;238;262208
1551;239;262208
1584;240;262208
1617;241;262208
1650;242;262208
1683;243;262208
1716;244;262208
1749;245;786624
1782;246;786624
1815;247;786624
1848;248;786624
1881;249;786624
1914;250;786624
1947;251;786624
1980;252;786624
2013;253;786624
2046;254;786624
2079;255;786624
2112;256;786624
2145;257;786624
2178;258;786624
2211;259;786624
2244;260;786624
2277;261;786624
2310;262;786624
2343;263;786624
2376;264;786624
2409;265;786624
2442;266;786624
2475;267;786624
2508;268;786624
2541;269;786624
2574;270;786624
2607;271;786624
2640;272;786624
2673;273;786624
2706;274;1835456
2739;275;1835456
2772;276;1835456
2805;277;1835456
2838;278;1835456
2871;279;1835456
2904;280;1835456
2937;281;1835456
2970;282;1835456
3003;283;1835456
3036;284;1835456
3069;285;1835456
3102;286;1835456
3135;287;1835456
3168;288;1835456
3201;289;1835456
3234;290;1835456
3267;291;1835456
3300;292;1835456
3333;293;1835456
3366;294;1573248
3399;295;1573248
3432;296;1573248
3465;297;1573248
3498;298;1573248
3531;299;1573248
3564;300;1573248
3597;301;1573248
3630;302;1573248
3663;303;1573248
3696;304;1573248
3729;305;1573248
3762;306;1573248
3795;307;1573248
3828;308;1573248
3861;309;1573248
3894;310;1573248
3927;311;1573248
3960;312;1573248
3993;313;1573248
4026;314;1573248
4059;315;1573248
4092;316;1573248
4125;317;1573248
4158;318;1573248
4191;319;1573248
4224;320;1573248
4257;321;1048832
4290;322;1048832
4323;323;1048832
4356;324;1048832
4389;325;1048832
4422;326;1048832
4455;327;1048832
4488;328;1048832
4521;329;1048832
4554;330;1048832
4587;331;1048832
4620;332;3146496
4653;333;3146496
4686;334;3146496
4719;335;3146496
4752;336;3146496
4785;337;3146496
4818;338;3146496
4851;339;2097664
4884;340;2097664
4917;341;2097664
4950;342;2097664
4983;343;2097664
5016;344;2097664
5049;345;2097664
5082;346;2097664
5115;347;2097664
5148;348;2097664
5181;349;2097664
5214;350;2097664
5247;351;2097664
5280;352;2097664
5313;353;2097664
5346;354;2097664
5379;355;2097664
5412;356;2097664
5445;357;6292992
5478;358;6292992
5511;359;6292992
5544;360;6292992
5577;361;6292992
5610;362;6292992
5643;363;6292992
5676;364;6292992
5709;365;6292992
5742;366;6292992
5775;367;6292992
5808;368;6292992
5841;369;6292992
5874;370;6292992
5907;371;4195328
5940;372;4195328
5973;373;4195328
6006;374;4195328
6039;375;4195328
6072;376;12585984
6105;377;12585984
6138;378;12585984
6171;379;12585984
6204;380;12585984
6237;381;12585984
6270;382;12585984
6303;383;12585984
6336;384;12585984
6369;385;12585984
6402;386;12585984
6435;387;12585984
6468;388;12585984
6501;389;12585984
6534;390;8390656
6567;391;8390656
6600;392;8390656
6633;393;8390656
6666;394;8390656
6699;395;8390656
6732;396;8390656
6765;397;8390656
6798;398;8390656
6831;399;8390656
6864;400;8390656
6897;401;8390656
6930;402;8390656
6963;403;8390656
6996;404;8390656
7029;405;8390656
7062;406;8390656
7095;407;8390656
7128;408;8390656
7161;409;8390656
7194;410;8390656
7227;411;8390656
7260;412;8390656
7293;413;8390656
7326;414;8390656
7359;415;8390656
7392;416;8390656
7425;417;0
7458;418;0
7491;419;0
7524;420;0
7557;421;0
7590;422;0
7623;423;0
7656;424;0
7689;425;0
7722;426;0
7755;427;0
7788;428;0
7821;429;0
7854;430;0
7887;431;0
7920;432;0
7953;433;0
7986;434;0
8019;435;0
8052;436;0
8085;437;0
8118;438;0
8151;439;0
8184;440;0
8217;441;0
8250;442;0
8283;443;0
8316;444;0
8349;445;0
8382;446;0
8415;447;0
8448;448;0
8481;449;0
8514;450;0
8547;451;0
8580;452;0
8613;453;0
8646;454;0
8679;455;0
8712;456;0
8745;457;0
8778;458;0
8811;459;0
8844;460;0
8877;461;0
8910;462;0
8943;463;0
8976;464;0
9009;465;0
9042;466;0
9075;467;0
9108;468;0
9141;469;0
9174;470;0
9207;471;0
9240;472;0
9273;473;0
9306;474;0
9339;475;0
9372;476;0
9405;477;0
9438;478;0
9471;479;0
9504;480;0
9537;481;0
9570;482;0
9603;483;0
9636;484;0
9669;485;0
9702;486;0
9735;487;0
9768;488;0
9801;489;0
9834;490;0
9867;491;0
9900;492;0
9933;493;0
9966;494;0
9999;495;0
10032;496;0
10065;497;0
10098;498;0
10131;499;0
10164;500;0
10197;501;0
10230;502;0
10263;503;0
10296;504;0
10329;505;0
10362;506;0
10395;507;0
10428;508;0
10461;509;0
10494;510;0
10527;511;0
10560;512;0
10593;513;0
10626;514;0
10659;515;0
10692;516;0
10725;517;0
10758;518;0
10791;519;0
10824;520;0
10857;521;0
10890;522;0
10923;523;0
10956;524;0
10989;525;0
11022;526;0
11055;527;0
11088;528;0
11121;529;0
11154;530;0
11187;531;0
11220;532;0
11253;533;0
11286;534;0
11319;535;0
11352;536;0
11385;537;0
