time_stamp_ms;frame_id;morton
0;139;262208
33;140;262208
66;141;262208
99;142;262208
132;143;262208
165;144;262208
198;145;262208
231;146;262208
264;147;786624
297;148;786624
330;149;786624
363;150;786624
396;151;786624
429;152;786624
462;153;786624
495;154;786624
528;155;786624
561;156;786624
594;157;1835456
627;158;1835456
660;159;1835456
693;160;1835456
726;161;1835456
759;162;1573248
792;163;1573248
825;164;1573248
858;165;1573248
891;166;1573248
924;167;1573248
957;168;1573248
990;169;1573248
1023;170;1573248
1056;171;1573248
1089;172;1048832
1122;173;3146496
1155;174;3146496
1188;175;3146496
1221;176;3146496
1254;177;3146496
1287;178;3146496
1320;179;3146496
1353;180;3146496
1386;181;3146496
1419;182;6292992
1452;183;6292992
1485;184;6292992
1518;185;6292992
1551;186;6292992
1584;187;6292992
1617;188;6292992
1650;189;6292992
1683;190;6292992
1716;191;14683648
1749;192;14683648
1782;193;14683648
1815;194;14683648
1848;195;10488320
1881;196;14683648
1914;197;14683648
1947;198;14683648
1980;199;14683648
