time_stamp_ms;frame_id;cell_0;cell_1;cell_2;cell_3;cell_4;cell_5
0;139;1;0;0;0;0;0
33;140;1;0;0;0;0;0
66;141;1;0;0;0;0;0
99;142;1;0;0;0;0;0
132;143;1;0;0;0;0;0
165;144;1;0;0;0;0;0
198;145;1;0;0;0;0;0
231;146;1;0;0;0;0;0
264;147;1;1;0;0;0;0
297;148;1;1;0;0;0;0
330;149;1;1;0;0;0;0
363;150;1;1;0;0;0;0
396;151;1;1;0;0;0;0
429;152;1;1;0;0;0;0
462;153;1;1;0;0;0;0
495;154;1;1;0;0;0;0
528;155;1;1;0;0;0;0
561;156;1;1;0;0;0;0
594;157;1;1;1;0;0;0
627;158;1;1;1;0;0;0
660;159;1;1;1;0;0;0
693;160;1;1;1;0;0;0
726;161;1;1;1;0;0;0
759;162;0;1;1;0;0;0
792;163;0;1;1;0;0;0
825;164;0;1;1;0;0;0
858;165;0;1;1;0;0;0
891;166;0;1;1;0;0;0
924;167;0;1;1;0;0;0
957;168;0;1;1;0;0;0
990;169;0;1;1;0;0;0
1023;170;0;1;1;0;0;0
1056;171;0;1;1;0;0;0
1089;172;0;0;1;0;0;0
1122;173;0;0;1;1;0;0
1155;174;0;0;1;1;0;0
1188;175;0;0;1;1;0;0
1221;176;0;0;1;1;0;0
1254;177;0;0;1;1;0;0
1287;178;0;0;1;1;0;0
1320;179;0;0;1;1;0;0
1353;180;0;0;1;1;0;0
1386;181;0;0;1;1;0;0
1419;182;0;0;0;1;1;0
1452;183;0;0;0;1;1;0
1485;184;0;0;0;1;1;0
1518;185;0;0;0;1;1;0
1551;186;0;0;0;1;1;0
1584;187;0;0;0;1;1;0
1617;188;0;0;0;1;1;0
1650;189;0;0;0;1;1;0
1683;190;0;0;0;1;1;0
1716;191;0;0;0;1;1;1
1749;192;0;0;0;1;1;1
1782;193;0;0;0;1;1;1
1815;194;0;0;0;1;1;1
1848;195;0;0;0;1;0;1
1881;196;0;0;0;1;1;1
1914;197;0;0;0;1;1;1
1947;198;0;0;0;1;1;1
1980;199;0;0;0;1;1;1
