time_stamp_ms;frame_id;cell_0;cell_1;cell_2;cell_3;cell_4;cell_5
0;701;1;1;0;0;0;0
33;702;1;1;0;0;0;0
66;703;1;1;0;0;0;0
99;704;0;1;0;0;0;0
132;705;0;1;0;0;0;0
165;706;0;1;0;0;0;0
198;707;0;1;0;0;0;0
231;708;0;1;0;0;0;0
264;709;0;1;0;0;0;0
297;710;0;1;0;0;0;0
330;711;0;1;1;0;0;0
363;712;0;1;1;0;0;0
396;713;0;1;1;0;0;0
429;714;0;1;1;0;0;0
462;715;0;1;1;0;0;0
495;716;0;1;1;0;0;0
528;717;0;1;1;0;0;0
561;718;0;1;1;0;0;0
594;719;0;1;1;0;0;0
627;720;0;1;1;0;0;0
660;721;0;1;1;0;0;0
693;722;0;1;1;0;0;0
726;723;0;1;1;0;0;0
759;724;0;1;1;0;0;0
792;725;0;1;1;0;0;0
825;726;0;1;1;0;0;0
858;727;0;1;1;0;0;0
891;728;0;1;1;0;0;0
924;729;0;1;1;0;0;0
957;730;0;0;1;0;0;0
990;731;0;0;1;0;0;0
1023;732;0;0;1;0;0;0
1056;733;0;0;1;0;0;0
1089;734;0;0;1;0;0;0
1122;735;0;0;1;0;0;0
1155;736;0;0;1;0;0;0
1188;737;0;0;1;0;0;0
1221;738;0;0;1;0;0;0
1254;739;0;0;1;0;0;0
1287;740;0;0;1;0;0;0
1320;741;0;0;1;0;0;0
1353;742;0;0;1;0;0;0
1386;743;0;0;1;0;0;0
1419;744;0;0;1;0;0;0
1452;745;0;0;1;0;0;0
1485;746;0;0;1;0;0;0
1518;747;0;0;1;0;0;0
1551;748;0;0;0;0;0;0
1584;749;0;0;0;0;0;0
1617;750;0;0;0;1;0;0
1650;751;0;0;0;1;0;0
1683;752;0;0;0;1;0;0
1716;753;0;0;0;1;0;0
1749;754;0;0;0;1;0;0
1782;755;0;0;0;1;0;0
1815;756;0;0;0;1;0;0
1848;757;0;0;0;1;0;0
1881;758;0;0;0;1;0;0
1914;759;0;0;0;1;0;0
1947;760;0;0;0;1;0;0
1980;761;0;0;0;1;0;0
2013;762;0;0;0;1;0;0
2046;763;0;0;0;1;0;0
2079;764;0;0;0;1;0;0
2112;765;0;0;0;1;0;0
2145;766;0;0;0;1;0;0
2178;767;0;0;0;1;1;0
2211;768;0;0;0;1;1;0
2244;769;0;0;0;1;1;0
2277;770;0;0;0;1;1;0
2310;771;0;0;0;1;1;0
2343;772;0;0;0;1;1;0
2376;773;0;0;0;1;1;0
2409;774;0;0;0;1;1;0
2442;775;0;0;0;1;1;0
2475;776;0;0;0;1;1;0
2508;777;0;0;0;1;1;0
2541;778;0;0;0;1;1;0
2574;779;0;0;0;1;1;0
2607;780;0;0;0;1;1;0
2640;781;0;0;0;1;1;0
2673;782;0;0;0;1;1;0
2706;783;0;0;0;1;1;0
2739;784;0;0;0;1;1;0
2772;785;0;0;0;1;1;0
2805;786;0;0;0;0;1;0
2838;787;0;0;0;0;1;0
2871;788;0;0;0;0;1;0
2904;789;0;0;0;0;1;0
2937;790;0;0;0;0;1;0
2970;791;0;0;0;0;1;0
3003;792;0;0;0;0;1;0
3036;793;0;0;0;0;1;0
3069;794;0;0;0;0;1;1
3102;795;0;0;0;0;1;1
3135;796;0;0;0;0;1;1
3168;797;0;0;0;0;1;1
3201;798;0;0;0;0;1;1
3234;799;0;0;0;0;1;1
3267;800;0;0;0;0;1;1
3300;801;0;0;0;0;1;1
3333;802;0;0;0;0;1;1
3366;803;0;0;0;0;1;1
3399;804;0;0;0;0;1;1
3432;805;0;0;0;0;0;1
3465;806;0;0;0;0;0;1
3498;807;0;0;0;0;0;1
3531;808;0;0;0;0;0;1
3564;809;0;0;0;0;0;1
3597;810;0;0;0;0;0;1
3630;811;0;0;0;0;0;1
3663;812;0;0;0;0;0;1
3696;813;0;0;0;0;0;1
3729;814;0;0;0;0;0;1
3762;815;0;0;0;0;0;1
3795;816;0;0;0;0;0;1
3828;817;0;0;0;0;0;1
3861;818;0;0;0;0;0;1
3894;819;0;0;0;0;0;1
