time_stamp_ms;frame_id;cell_0;cell_1;cell_2;cell_3;cell_4;cell_5
0;120;1;0;0;0;0;0
33;121;1;0;0;0;0;0
66;122;1;0;0;0;0;0
99;123;1;0;0;0;0;0
132;124;1;0;0;0;0;0
165;125;1;0;0;0;0;0
198;126;1;0;0;0;0;0
231;127;1;0;0;0;0;0
264;128;1;0;0;0;0;0
297;129;1;0;0;0;0;0
330;130;1;0;0;0;0;0
363;131;1;0;0;0;0;0
396;132;1;0;0;0;0;0
429;133;1;0;0;0;0;0
462;134;1;1;0;0;0;0
495;135;1;1;0;0;0;0
528;136;1;0;0;0;0;0
561;137;1;0;0;0;0;0
594;138;1;0;0;0;0;0
627;139;1;1;0;0;0;0
660;140;1;1;0;0;0;0
693;141;1;1;0;0;0;0
726;142;1;1;0;0;0;0
759;143;1;1;0;0;0;0
792;144;1;1;0;0;0;0
825;145;1;1;0;0;0;0
858;146;1;1;0;0;0;0
891;147;1;1;0;0;0;0
924;148;1;1;0;0;0;0
957;149;1;1;0;0;0;0
990;150;1;1;0;0;0;0
1023;151;1;1;0;0;0;0
1056;152;0;1;0;0;0;0
1089;153;0;1;0;0;0;0
1122;154;0;1;1;0;0;0
1155;155;0;1;1;0;0;0
1188;156;0;1;1;0;0;0
1221;157;0;1;1;0;0;0
1254;158;0;1;1;0;0;0
1287;159;0;1;1;0;0;0
1320;160;0;1;1;0;0;0
1353;161;0;1;1;0;0;0
1386;162;0;1;1;0;0;0
1419;163;0;1;1;0;0;0
1452;164;0;1;1;0;0;0
1485;165;0;1;1;0;0;0
1518;166;0;0;1;0;0;0
1551;167;0;0;1;0;0;0
1584;168;0;0;1;0;0;0
1617;169;0;0;1;0;0;0
1650;170;0;0;1;0;0;0
1683;171;0;0;1;0;0;0
1716;172;0;0;1;0;0;0
1749;173;0;0;1;1;0;0
1782;174;0;0;1;1;0;0
1815;175;0;0;1;1;0;0
1848;176;0;0;1;1;0;0
1881;177;0;0;0;1;0;0
1914;178;0;0;0;1;0;0
1947;179;0;0;0;1;0;0
1980;180;0;0;0;1;0;0
2013;181;0;0;0;1;0;0
2046;182;0;0;0;1;0;0
2079;183;0;0;0;1;0;0
2112;184;0;0;0;1;1;0
2145;185;0;0;0;1;1;0
2178;186;0;0;0;1;1;0
2211;187;0;0;0;1;1;0
2244;188;0;0;0;1;1;0
2277;189;0;0;0;1;1;0
2310;190;0;0;0;1;1;0
2343;191;0;0;0;1;1;0
2376;192;0;0;0;1;1;0
2409;193;0;0;0;0;1;0
2442;194;0;0;0;0;1;0
2475;195;0;0;0;0;1;0
2508;196;0;0;0;0;1;1
2541;197;0;0;0;0;1;1
2574;198;0;0;0;0;1;1
2607;199;0;0;0;0;1;1
2640;200;0;0;0;0;1;1
2673;201;0;0;0;0;1;1
2706;202;0;0;0;0;1;1
2739;203;0;0;0;0;1;1
2772;204;0;0;0;0;1;1
2805;205;0;0;0;0;0;1
2838;206;0;0;0;0;0;1
2871;207;0;0;0;0;0;1
2904;208;0;0;0;0;0;1
2937;209;0;0;0;0;0;1
2970;210;0;0;0;0;0;1
3003;211;0;0;0;0;0;1
3036;212;0;0;0;0;0;1
3069;213;0;0;0;0;0;1
3102;214;0;0;0;0;0;1
3135;215;0;0;0;0;0;1
