time_stamp_ms;frame_id;morton
0;690;262208
33;691;262208
66;692;262208
99;693;262208
132;694;262208
165;695;786624
198;696;786624
231;697;786624
264;698;786624
297;699;786624
330;700;786624
363;701;786624
396;702;786624
429;703;524416
462;704;524416
495;705;524416
528;706;524416
561;707;524416
594;708;1573248
627;709;1573248
660;710;1573248
693;711;1573248
726;712;1573248
759;713;1573248
792;714;1573248
825;715;1048832
858;716;1048832
891;717;1048832
924;718;1048832
957;719;1048832
990;720;1048832
1023;721;1048832
1056;722;1048832
1089;723;1048832
1122;724;1048832
1155;725;1048832
1188;726;0
1221;727;2097664
1254;728;2097664
1287;729;2097664
1320;730;2097664
1353;731;2097664
1386;732;2097664
1419;733;2097664
1452;734;2097664
1485;735;2097664
1518;736;2097664
1551;737;2097664
1584;738;6292992
1617;739;6292992
1650;740;6292992
1683;741;6292992
1716;742;6292992
1749;743;6292992
1782;744;4195328
1815;745;4195328
1848;746;4195328
1881;747;4195328
1914;748;4195328
1947;749;12585984
1980;750;12585984
2013;751;12585984
2046;752;12585984
2079;753;12585984
2112;754;12585984
2145;755;12585984
2178;756;8390656
2211;757;8390656
2244;758;8390656
2277;759;8390656
2310;760;8390656
2343;761;8390656
2376;762;8390656
2409;763;8390656
2442;764;8390656
2475;765;8390656
2508;766;8390656
2541;767;8390656
2574;768;8390656
2607;769;8390656
