time_stamp_ms;frame_id;cell_0;cell_1;cell_2;cell_3;cell_4;cell_5
0;320;0;1;0;0;0;0
33;321;0;1;0;0;0;0
66;322;0;1;1;0;0;0
99;323;0;1;1;0;0;0
132;324;0;1;1;0;0;0
165;325;0;1;1;0;0;0
198;326;0;1;1;0;0;0
231;327;0;1;1;0;0;0
264;328;0;1;1;0;0;0
297;329;0;1;0;0;0;0
330;330;0;1;0;0;0;0
363;331;0;1;0;0;0;0
396;332;0;1;0;0;0;0
429;333;0;1;0;0;0;0
462;334;0;1;0;0;0;0
495;335;0;1;0;0;0;0
528;336;0;1;0;0;0;0
561;337;0;1;0;0;0;0
594;338;0;1;0;0;0;0
627;339;0;1;0;0;0;0
660;340;0;1;0;0;0;0
693;341;0;1;0;0;0;0
726;342;0;1;0;0;0;0
759;343;0;1;0;0;0;0
792;344;0;1;0;0;0;0
825;345;0;1;0;0;0;0
858;346;0;1;1;0;0;0
891;347;0;1;1;0;0;0
924;348;0;1;1;0;0;0
957;349;0;1;1;0;0;0
990;350;0;1;1;0;0;0
1023;351;0;1;1;0;0;0
1056;352;0;1;1;0;0;0
1089;353;0;1;1;0;0;0
1122;354;0;1;1;0;0;0
1155;355;0;1;1;0;0;0
1188;356;0;1;1;0;0;0
1221;357;0;1;1;0;0;0
1254;358;0;1;1;0;0;0
1287;359;0;1;1;0;0;0
1320;360;0;1;1;0;0;0
1353;361;0;1;1;0;0;0
1386;362;0;1;1;0;0;0
1419;363;0;1;1;0;0;0
1452;364;0;1;1;0;0;0
1485;365;0;1;1;0;0;0
1518;366;0;1;1;0;0;0
1551;367;0;1;1;0;0;0
1584;368;0;1;1;0;0;0
1617;369;0;1;1;0;0;0
1650;370;0;1;1;0;0;0
1683;371;0;1;1;0;0;0
1716;372;0;1;1;0;0;0
1749;373;0;0;1;0;0;0
1782;374;0;0;1;0;0;0
1815;375;0;0;1;0;0;0
1848;376;0;0;1;0;0;0
1881;377;0;0;1;0;0;0
1914;378;0;0;1;0;0;0
1947;379;0;0;1;0;0;0
1980;380;0;0;1;0;0;0
