time_stamp_ms;frame_id;cell_0;cell_1;cell_2;cell_3;cell_4;cell_5
0;621;0;0;0;0;0;1
33;622;0;0;0;0;0;1
66;623;0;0;0;0;0;1
99;624;0;0;0;0;1;1
132;625;0;0;0;0;1;1
165;626;0;0;0;0;1;1
198;627;0;0;0;0;1;1
231;628;0;0;0;0;1;1
264;629;0;0;0;0;1;1
297;630;0;0;0;0;1;1
330;631;0;0;0;0;1;1
363;632;0;0;0;0;1;1
396;633;0;0;0;0;1;1
429;634;0;0;0;1;1;1
462;635;0;0;0;1;1;1
495;636;0;0;0;1;1;0
528;637;0;0;0;1;1;0
561;638;0;0;0;1;1;0
594;639;0;0;0;1;1;0
627;640;0;0;0;1;1;0
660;641;0;0;0;1;1;0
693;642;0;0;0;1;1;0
726;643;0;0;0;1;1;0
759;644;0;0;0;1;1;0
792;645;0;0;0;1;1;0
825;646;0;0;0;1;1;0
858;647;0;0;1;1;1;0
891;648;0;0;0;1;1;0
924;649;0;0;0;1;1;0
957;650;0;0;1;1;1;0
990;651;0;0;1;1;0;0
1023;652;0;0;1;1;0;0
1056;653;0;0;1;1;0;0
1089;654;0;0;1;1;0;0
1122;655;0;0;1;1;0;0
1155;656;0;0;1;1;0;0
1188;657;0;0;1;1;0;0
1221;658;0;0;1;1;0;0
1254;659;0;0;1;1;0;0
1287;660;0;0;1;1;0;0
1320;661;0;0;1;1;0;0
1353;662;0;0;1;1;0;0
1386;663;0;0;1;1;0;0
1419;664;0;0;1;1;0;0
1452;665;0;0;1;1;0;0
1485;666;0;0;1;1;0;0
1518;667;0;0;1;0;0;0
1551;668;0;1;1;0;0;0
1584;669;0;1;1;0;0;0
1617;670;0;1;1;0;0;0
1650;671;0;1;1;0;0;0
1683;672;0;1;1;0;0;0
1716;673;0;1;1;0;0;0
1749;674;0;1;1;0;0;0
1782;675;0;1;1;0;0;0
1815;676;0;1;1;0;0;0
1848;677;1;1;1;0;0;0
1881;678;1;1;1;0;0;0
1914;679;1;1;1;0;0;0
1947;680;1;1;1;0;0;0
1980;681;1;1;1;0;0;0
2013;682;1;1;1;0;0;0
2046;683;1;1;1;0;0;0
2079;684;1;1;1;0;0;0
2112;685;1;1;1;0;0;0
2145;686;1;1;1;0;0;0
2178;687;1;1;1;0;0;0
2211;688;1;1;1;0;0;0
2244;689;1;1;1;0;0;0
2277;690;1;1;0;0;0;0
2310;691;1;1;0;0;0;0
2343;692;1;1;0;0;0;0
2376;693;1;1;0;0;0;0
2409;694;1;1;0;0;0;0
2442;695;1;1;0;0;0;0
2475;696;1;1;0;0;0;0
2508;697;1;1;0;0;0;0
2541;698;1;1;0;0;0;0
2574;699;1;1;0;0;0;0
2607;700;1;1;0;0;0;0
2640;701;1;1;0;0;0;0
2673;702;1;1;0;0;0;0
2706;703;1;1;0;0;0;0
2739;704;1;1;0;0;0;0
2772;705;1;1;0;0;0;0
2805;706;1;1;0;0;0;0
2838;707;1;1;0;0;0;0
2871;708;1;0;0;0;0;0
2904;709;1;0;0;0;0;0
2937;710;1;0;0;0;0;0
2970;711;1;0;0;0;0;0
3003;712;1;0;0;0;0;0
3036;713;1;0;0;0;0;0
3069;714;1;0;0;0;0;0
3102;715;1;0;0;0;0;0
3135;716;1;0;0;0;0;0
3168;717;1;0;0;0;0;0
3201;718;1;0;0;0;0;0
3234;719;1;0;0;0;0;0
3267;720;1;0;0;0;0;0
3300;721;1;0;0;0;0;0
3333;722;1;0;0;0;0;0
3366;723;1;0;0;0;0;0
3399;724;1;0;0;0;0;0
3432;725;1;0;0;0;0;0
3465;726;1;0;0;0;0;0
3498;727;1;0;0;0;0;0
3531;728;1;0;0;0;0;0
3564;729;1;0;0;0;0;0
3597;730;1;0;0;0;0;0
