time_stamp_ms;frame_id;cell_0;cell_1;cell_2;cell_3;cell_4;cell_5
0;571;0;0;0;0;1;1
33;572;0;0;0;0;1;1
66;573;0;0;0;0;1;1
99;574;0;0;0;0;1;1
132;575;0;0;0;0;1;1
165;576;0;0;0;0;1;1
198;577;0;0;0;0;1;1
231;578;0;0;0;0;1;1
264;579;0;0;0;0;1;1
297;580;0;0;0;0;1;1
330;581;0;0;0;0;1;1
363;582;0;0;0;0;1;1
396;583;0;0;0;0;1;1
429;584;0;0;0;0;1;1
462;585;0;0;0;0;1;1
495;586;0;0;0;0;1;1
528;587;0;0;0;0;1;1
561;588;0;0;0;0;1;1
594;589;0;0;0;0;1;1
627;590;0;0;0;0;1;1
660;591;0;0;0;0;1;1
693;592;0;0;0;0;1;1
726;593;0;0;0;0;1;1
759;594;0;0;0;0;1;0
792;595;0;0;0;0;1;0
825;596;0;0;0;0;1;0
858;597;0;0;0;0;1;0
891;598;0;0;0;0;1;0
924;599;0;0;0;0;1;0
957;600;0;0;0;0;1;0
990;601;0;0;0;0;1;0
1023;602;0;0;0;1;1;0
1056;603;0;0;0;1;1;0
1089;604;0;0;0;1;1;0
1122;605;0;0;0;1;1;0
1155;606;0;0;0;1;1;0
1188;607;0;0;0;1;1;0
1221;608;0;0;0;1;1;0
1254;609;0;0;0;1;1;0
1287;610;0;0;0;1;1;0
1320;611;0;0;0;1;1;0
1353;612;0;0;0;1;1;0
1386;613;0;0;0;1;1;0
1419;614;0;0;0;1;0;0
1452;615;0;0;0;1;1;0
1485;616;0;0;0;1;1;0
1518;617;0;0;0;1;0;0
1551;618;0;0;0;1;0;0
1584;619;0;0;0;1;0;0
1617;620;0;0;0;1;0;0
1650;621;0;0;0;1;0;0
1683;622;0;0;0;1;0;0
1716;623;0;0;0;1;1;0
1749;624;0;0;0;1;0;0
1782;625;0;0;0;1;1;0
1815;626;0;0;0;1;0;0
1848;627;0;0;0;1;0;0
1881;628;0;0;0;1;0;0
1914;629;0;0;0;1;0;0
1947;630;0;0;0;1;0;0
1980;631;0;0;0;1;0;0
2013;632;0;0;0;1;0;0
2046;633;0;0;0;1;0;0
2079;634;0;0;0;1;0;0
2112;635;0;0;1;1;0;0
2145;636;0;0;1;1;0;0
2178;637;0;0;1;1;0;0
2211;638;0;0;1;1;0;0
2244;639;0;0;1;1;0;0
2277;640;0;0;1;1;0;0
2310;641;0;0;1;1;0;0
2343;642;0;0;1;1;0;0
2376;643;0;0;1;1;0;0
2409;644;0;0;1;1;0;0
2442;645;0;0;1;1;0;0
2475;646;0;0;1;1;0;0
2508;647;0;0;1;1;0;0
2541;648;0;0;1;0;0;0
2574;649;0;0;1;0;0;0
2607;650;0;0;1;0;0;0
2640;651;0;0;1;0;0;0
2673;652;0;0;1;0;0;0
2706;653;0;0;1;0;0;0
2739;654;0;0;1;0;0;0
2772;655;0;0;1;0;0;0
2805;656;0;0;1;0;0;0
2838;657;0;1;1;0;0;0
2871;658;0;1;1;0;0;0
2904;659;0;1;1;0;0;0
2937;660;0;1;1;0;0;0
2970;661;0;1;1;0;0;0
3003;662;0;1;1;0;0;0
3036;663;0;1;1;0;0;0
3069;664;0;1;1;0;0;0
3102;665;0;1;1;0;0;0
3135;666;0;1;1;0;0;0
3168;667;0;1;1;0;0;0
3201;668;0;1;1;0;0;0
3234;669;0;1;1;0;0;0
3267;670;0;1;1;0;0;0
3300;671;1;1;1;0;0;0
3333;672;1;1;1;0;0;0
3366;673;1;1;1;0;0;0
3399;674;1;1;1;0;0;0
3432;675;1;1;1;0;0;0
3465;676;1;1;1;0;0;0
3498;677;1;1;1;0;0;0
3531;678;1;1;0;0;0;0
3564;679;1;1;0;0;0;0
3597;680;1;1;0;0;0;0
3630;681;1;1;0;0;0;0
3663;682;1;1;0;0;0;0
3696;683;1;0;0;0;0;0
3729;684;1;0;0;0;0;0
3762;685;0;0;0;0;0;0
3795;686;0;0;0;0;0;0
3828;687;0;0;0;0;0;0
3861;688;1;1;0;0;0;0
3894;689;1;0;0;0;0;0
3927;690;0;0;0;0;0;0
3960;691;0;0;0;0;0;0
3993;692;0;0;0;0;0;0
4026;693;0;0;0;0;0;0
4059;694;0;0;0;0;0;0
4092;695;0;0;0;0;0;0
4125;696;0;0;0;0;0;0
