time_stamp_ms;frame_id;morton
0;280;14683648
33;281;14683648
66;282;14683648
99;283;14683648
132;284;14683648
165;285;14683648
198;286;14683648
231;287;14683648
264;288;14683648
297;289;14683648
330;290;14683648
363;291;14683648
396;292;14683648
429;293;14683648
462;294;14683648
495;295;14683648
528;296;14683648
561;297;14683648
594;298;14683648
627;299;14683648
660;300;14683648
693;301;14683648
726;302;14683648
759;303;10488320
792;304;10488320
825;305;10488320
858;306;10488320
891;307;10488320
924;308;10488320
957;309;10488320
990;310;10488320
1023;311;10488320
1056;312;10488320
1089;313;10488320
1122;314;10488320
1155;315;10488320
1188;316;10488320
1221;317;10488320
1254;318;10488320
1287;319;10488320
1320;320;10488320
1353;321;10488320
1386;322;10488320
1419;323;10488320
1452;324;10488320
1485;325;14683648
1518;326;14683648
1551;327;14683648
1584;328;14683648
1617;329;14683648
1650;330;14683648
1683;331;14683648
1716;332;14683648
1749;333;14683648
1782;334;14683648
1815;335;14683648
1848;336;14683648
1881;337;14683648
1914;338;14683648
1947;339;12585984
1980;340;12585984
2013;341;12585984
2046;342;12585984
2079;343;13634816
2112;344;13634816
2145;345;13634816
2178;346;13634816
2211;347;13634816
2244;348;13634816
2277;349;13634816
2310;350;13634816
2343;351;13634816
2376;352;13634816
2409;353;5244160
2442;354;7341824
2475;355;7341824
2508;356;7341824
2541;357;7341824
2574;358;7341824
2607;359;15732480
2640;360;7341824
2673;361;15732480
2706;362;16256896
2739;363;16256896
2772;364;16256896
2805;365;16256896
2838;366;16256896
2871;367;16256896
2904;368;16256896
2937;369;16256896
2970;370;16256896
3003;371;16256896
3036;372;16256896
3069;373;15208064
3102;374;11012736
3135;375;11012736
3168;376;11012736
3201;377;11012736
3234;378;11012736
3267;379;11012736
3300;380;11274944
3333;381;12323776
3366;382;12323776
3399;383;16519104
3432;384;16519104
3465;385;14421440
3498;386;14421440
3531;387;6030784
3564;388;6030784
3597;389;5506368
3630;390;6030784
3663;391;6030784
3696;392;6030784
3729;393;6030784
3762;394;6030784
3795;395;6030784
3828;396;6030784
3861;397;6030784
3894;398;6030784
3927;399;6030784
3960;400;6030784
3993;401;8128448
4026;402;8128448
4059;403;7079616
4092;404;2884288
4125;405;2884288
4158;406;2884288
4191;407;2884288
4224;408;2884288
4257;409;2884288
4290;410;2359872
4323;411;2359872
4356;412;2359872
4389;413;2359872
4422;414;2359872
4455;415;2359872
4488;416;0
4521;417;0
4554;418;0
