time_stamp_ms;frame_id;morton
0;73;0
33;74;0
66;75;0
99;76;0
132;77;0
165;78;0
198;79;0
231;80;8390656
264;81;8390656
297;82;8390656
330;83;8390656
363;84;8390656
396;85;8390656
429;86;8390656
462;87;8390656
495;88;8390656
528;89;8390656
561;90;8390656
594;91;12585984
627;92;12585984
660;93;12585984
693;94;12585984
726;95;12585984
759;96;12585984
792;97;12585984
825;98;12585984
858;99;12585984
891;100;12585984
924;101;12585984
957;102;12585984
990;103;12585984
1023;104;12585984
1056;105;12585984
1089;106;14683648
1122;107;14683648
1155;108;14683648
1188;109;14683648
1221;110;14683648
1254;111;14683648
1287;112;14683648
1320;113;14683648
1353;114;14683648
1386;115;14683648
1419;116;14683648
1452;117;14683648
1485;118;14683648
1518;119;6292992
1551;120;6292992
1584;121;6292992
1617;122;6292992
1650;123;7341824
1683;124;7341824
1716;125;7341824
1749;126;7341824
1782;127;3146496
1815;128;3146496
1848;129;7341824
1881;130;7341824
1914;131;7341824
1947;132;3146496
1980;133;3146496
2013;134;3146496
2046;135;3146496
2079;136;3670912
2112;137;1573248
2145;138;1573248
2178;139;1573248
2211;140;1573248
2244;141;1573248
2277;142;1573248
2310;143;1573248
2343;144;1573248
2376;145;1573248
2409;146;1573248
2442;147;1835456
2475;148;1835456
2508;149;1835456
2541;150;1835456
2574;151;1835456
2607;152;786624
2640;153;786624
2673;154;786624
2706;155;786624
2739;156;786624
2772;157;786624
2805;158;786624
2838;159;786624
2871;160;786624
2904;161;262208
2937;162;262208
2970;163;262208
3003;164;262208
3036;165;262208
3069;166;262208
3102;167;262208
3135;168;262208
3168;169;262208
3201;170;262208
3234;171;262208
3267;172;262208
3300;173;262208
3333;174;262208
